,0,1
20,love-me,"  1234  Do you not love me? Because I’m short? Do you not like me? Because I’m not handsome?  Nobody lo oo oo oves me Nobody lo oo oo oves me I need a love, give me a love Right now, right now  I heard of it till I got sick of it, I’m not good-looking They said I’m ugly and short, I’ll never meet girls Whenever I open my mouth, girls start cracking up But why is it that my friend gets all your attention instead of me?  You know (Hey) I like you a lot (I like you) Can’t we be (Why) Am I not good enough? You don’t know what kind of person I am You know I need love  Do you not love me? Because I’m short? Do you not like me? Because I’m not handsome?  Nobody lo oo oo oves me Nobody lo oo oo oves me I need a love, give me a love Right now, right now  Stop saying all guys are the same You just haven’t met a good person I could be good to you, hold my hand My face may look like this but it has character, hold up  Don’t go (no) I’m not a bad person I’m sorry (I’m sorry) that I’m not enough You don’t know what kind of person I am You know I need love  Do you not love me? Because I’m short? Do you not like me? Because I’m not handsome?  Nobody lo oo oo oves me Nobody lo oo oo oves me I need a love, give me a love Right now, right now  My reflection in the mirror is so pitiful Everyone falls in love but it’s not so easy  Oh baby tell me why The look you’re giving me makes me so small I’m not good-looking and I’ve got nothing How is a guy like me supposed to live?  Somebody somebody Somebody anybody love me Somebody somebody Somebody anybody  Nobody lo oo oo oves me Nobody lo oo oo oves me I need a love, give me a love Right now, right now  Somebody somebody Somebody anybody love me Somebody somebody Somebody anybody love me  "
21,i-miss-you-so-bad,  I hope this wouldn’t be The last song that I sing for you I hope this wouldn’t be The last letter that I write for you I hope this wouldn’t be The last time that I’m going to you I pray Please say it’s not I hope this would be The last time to see me crying because of you I hope this would be The last night that I miss you I hope I could be Myself without you  No No No No I miss you so bad  I was crazy You were so beautiful Your hand is Going too far to hold Can I go back? I always Kneel down Under the moon every night Please don’t say This is the end If you still love me Please don’t leave me I will try to Glue the a broken bowl I will try to Gather the split water  You are forgetting me One by one So I’m going crazy I’m tired How many days Should I pray more How many glasses Should I drink more  I was really scared to let you go So I called you You blocked me Silence. And I lock myself in despair Because I know it’s my fault You should be happy  I hope this wouldn’t be The last song that I sing for you I hope this wouldn’t be The last letter that I write for you I hope this wouldn’t be The last time that I’m going to you I pray Please say it’s not  I hope this would be The last time to see me crying because of you I hope this would be The last night that I miss you I hope I could be Myself without you  No No No No I miss you so bad  When you touched me It was so warm My memory is worn out I can’t remember when you kissed me  If I think of you for a short moment I cry eventually Woo Woo  Real talk baby Let’s go My obsession is too bright So close your eyes I hold you from the behind even though I know you wouldn’t see me It was what I wanted But now it remains as a regret You came like a wind But please don’t leave any scent Just like a couple of leaves On the swamp You don’t have to pick me up Because I’m worthless If wind blows My heart is empty I can’t feel anything but you What remains is the feeling that’s left  I understand you I was the one who was okay When I look back I cry I’m sorry you gotta move on In the distant future I hope we could be friends  I hope this wouldn’t be The last song that I sing for you I hope this wouldn’t be The last letter that I write for you I hope this wouldn’t be The last time that I’m going to you I pray Please say it’s not  I hope this would be The last time to see me crying because of you I hope this would be The last night that I miss you I hope I could be Myself without you  No No No No I miss you so bad  
22,rhythm-ta,"  We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm This is just a song so get on the rhythm What’re you doing? Hurry and nod your head Hurry and twist your chest and waist We’re not picky, for example, a time and place We don’t try to act cool, for example, idols these days We’re having fun, what other reason do you need? This is just a good, typical song to get on the rhythm If you wanna put on a title on it, it’ll be a compliment Cuz once this song is on, even the whales dance  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  What’re you doing? Hurry and nod your head This isn’t a chance that comes every day If you miss it, you might regret it You’ll regret regretting it If you don’t wanna regret Don’t regret The things you’re gonna regret before you regret it  Oh yeah right? Get on the rhythm Come on, jump around with me, get on the rhythm Put it up on UCC, your shaking body Eight measures so it’s perfect to dance to There’s no meaning, just like a summer vacation plan  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  Everyone nod your head Link arms and shake it Everyone shake it together We’re a bit delinquent  Turn up the volume Put your body into the rhythm Everyone shake it together We’re a bit delinquent  Rhythm ta  Rhythm ta Rhythm ta Rhythm ta (we never stop this) Da na na na na na na Da na na na na na na Da na na na na na na This is just a song so get on the rhythm Da na na na na na na Da na na na na na na Da na na na na na na  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  "
23,apology,"  You always waited for me At the same spot but I was gone I was gone Don’t be a fool and believe me When I said I’d protect you forever It was a lie  In the TV dramas that I watch these days Typical scenes are laughing at me As if I’m a criminal, I run away So today you yell at me again, go away  You already knew that I was a selfish guy You wanted my interest in the little things But I guess I felt too pressured Without even taking a single picture Even till the end, it’s only about me  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  I’m always somewhere else Every night, I’m out with my friends I’m out, all night  In my phone that’s flipped over I have one last missed call from you  The radio is playing our song That we used to listen to together As if I’m a criminal, I run away So today you yell at me again, go away  I hope I’m just a guy Out of the many people Who come and go in your life I hope our memories are like the sunset Short and beautiful Your small back hasn’t left yet I hope you can push me away happily  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  Words I couldn’t say until now I’m sorry, I’m not good enough Sorry for being so small till the end I couldn’t fill you up Forgive me I hope you meet someone better than me  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  "
24,airplane,"  Stop for a moment, if we keep this up We won't ever see each other again after The airplane leaves I’ll be good, you be good too If you say that and leave, you think I'll be fine? Stop pretending to be calm There are tears in your eyes I see a sadness like you've lost the world Stay one more day, unpack Let’s go watch A movie later, I'm crying right now, please La li la di dada la li da I hate the sky for wrapping around you La li la di dada la li da I hate the moon for revealing you La li la di dada la li da Because I don't wanna let you go like this This is the saddest melody in the world  Hey Mr. Airplane Stop for a moment, it's raining The wind is blowing, it'll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane STop for a moment  You left behind a light smile Left with a smiling face Pretending to firmly believe in our promise I should've done everything to make you stay Then I wouldn’t be living in regret, girl  I’m gonna miss your presence for all my life Just fall into a deep sleep in my arms I'm looking up at the cruelly beautiful evening sky Tears are coming cuz it’s the last time I'm seeing you, please  La li la di dada la li da I hate the sky for wrapping around you La li la di dada la li da I hate the moon for revealing you La li la di dada la li da Because I don't wanna let you go like this This is the saddest melody in the world  Hey Mr. Airplane Stop for a moment, it's raining The wind is blowing, it’ll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane Stop for a moment  Do you have to go today? Can't you go tomorrow? I don't wanna let you go, when will you be back? I'm scared of getting far away from you What if we naturally break up? Just one more day Just one more hour, just one more minute  Stop for a moment, it's raining The wind is blowing, it'll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane Stop for a moment  "
25,my-type,"  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow Your sneakers under your thin ankles A perfect harmony with your denim skinny jeans Under your slightly big cardigan Your falling, long, straight hair is so pretty Your shy eye smile, the look on your face When you space out It all looks so pretty to me, it makes my heart tremble Why did you come now? You’re my type  Oh oh your delicate smile Oh oh your eyes when you look at me There is no flaw anywhere There’s no time to be bored, you’re perfect  Oh oh your cute voice Oh oh we’re getting closer Why did you come now? Love has finally come to me  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  A girl, can I ask you something? Where did you learn to talk so chicly? You work and walk and spit words like a boss Wonder woman, in reality you’re so feminine Oh you have a sensual feeling I’m captivated by your alluring eyes Your detailed touch But your body movements are slightly awkward I like it babe  Oh oh your delicate smile Oh oh your eyes when you look at me There is no flaw anywhere There’s no time to be bored, you’re perfect  Oh oh your cute voice Oh oh we’re getting closer Why did you come now? Love has finally come to me  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  I really like you Even when you yawn sometimes It’s my style We have a good connection My heart is overwhelmed Every time you call my name I can’t stop smiling  Oh girl you know that I love you  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  I really like you Even when you yawn sometimes It’s my style I really like you Even when you yawn sometimes It’s my style  "
26,today,"  Ya ready now Da da da da dalat da da na Dat da na Why am I like this today My heart pounds at the touch I’m used to Thinking about it too hard for no reason I end up looking at you Even when you call me with the same tone of voice It seems mysterious, ambiguous And I am used to it, but nervous  An itchy feeling comes How come today you seem like a woman, not my friend  What is the mysterious feeling? Also, were you always this pretty? Especially today  Am I drunk?  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  Sing it like Da da da da dalat da da na Dat da na Why am I like this today  It’s weird, is it you or me? I’m not sure But something’s wrong Uh uh am I sick? My whole body shakes and Why is my heart pounding? The line we drew together As close friends Behind your high heels you’re directly in front of me Our faces are closer, beautiful you Today my heart is reacting to you uh  An itchy feeling comes How come today you seem like a woman, not my friend  What is the mysterious feeling? Also, were you always this pretty? Especially today  Is your make up done well?  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  All my fellas say Da da da da dalat da da na Dat da na Why am I like this today  Stop starring at me eh Since I feel especially awkward today woo You might not know how I feel eh This complicated feeling Might be love  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  All my fellas say Da da da da dalat da da na Dat da na Why am I like this today  Whats the difference?  "
27,welcome-back,"  Wait a minute, Listen Baby oh! Welcoming you back here For me, I’m still the same guy that hasn’t changed a single bit Except for the fact that I’ve realized how precious you are Except for the fact that I’ve fixed my selfish self a little But for that? I’m just the same like my broad chest Because I need to embrace you when you’re sad I held back from punching walls when I was angry Because you like guys with pretty hands  Seeing you again for a the first time in a while It feels like my heart that hurt for so long Is getting perfectly well again Your beauty and grace is still the same Although my life without you was really lacking I can’t explain it with words  How were you doing this while Who did you lean on when you were struggling I found that I couldn’t stand for anyone but you I mean I never went searching but There’s not another girl like you in the world, for real  It was really lonely, nothing was new Every day by day was really just boring What I want to say is thanks for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Because those words “time heals everything” Is a lie to ease your heart Saying that I’ve never regretted our goodbye That I felt better being alone, it’s all a lie Oh I was so lonely I was so bored every minute, every day  Even your nagging That I thought I didn’t need Those were days I missed even that Your face when you smiled for me Every song that I serenaded you with It just all seemed like nosie to me now Even if I didn’t know anything else Without you i was all meaningless Even my weekends were empty without you When I saw those evening sunsets I reminisced those days with you  It was really lonely, nothing was new Every day by day was really just boring What I want to say is thanks for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Oh girl I’m sorry Oh girl I was wrong I’m so pathetic, I’m honestly so useless, aren’t I? I know Girl why are you laughing Oh I see you aren’t really that resentful after all But still, thank you for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Woo woo woo woo woo woo Don’t act like you hate me, I see you smiling Woo woo woo woo woo woo I’ll treat you better, please don’t leave me Woo woo woo woo woo woo Weren’t definitly meant to be Woo woo woo woo woo woo Let’s take it slow, let’s last real long Welcome Back  "
28,just-go,"  [Jinhwan] I know, your heart isn’t by my side Time is useless too Baby please say nothing I try to hide it and pretend it's nothing But the person in your eyes Was always him It wasn't me So I’ll silently let you go to him  [Donghyuk, Bobby] Whoo, oh oh oh oh Be more honest with yourself Whoo, oh oh oh oh He's still in your heart Whoo, oh oh oh oh It’s not you to be so cautious Whoo, oh oh oh oh My heart doesn’t feel like my own  [Junhoe, Yunhyeong] It's okay, you can go to him I'll just accept your heart Don't worry about me Just go, Just go I'll let go of the hand that I held Before I change my mind, don't regret it and Just go, Just go, Just go, Just go  [B.I] It's feels like I forcefully squeezed myself in your heart and it didn't have a place for me Emotions are mixing and I can’t stand to see you Not knowing what to do Don't be sorry The more you say it, the more my heart aches  It’s not meant to be for us Breaking up is our answer I don't know how it'll be for you but e Every day will be a depressing night for me You look so much happier with him That it can't even compare with me I'm dumping you right now  [Donghyuk, Bobby] Whoo, oh oh oh oh Be more honest with yourself Whoo, oh oh oh oh He's still in your heart Whoo, oh oh oh oh It’s not you to be so cautious Whoo, oh oh oh oh My heart doesn’t feel like my own  [Junhoe, Yunhyeong] It's okay, you can go to him I'll just accept your heart Don't worry about me Just go, Just go I'll let go of the hand that I held Before I change my mind, don't regret it and Just go, Just go, Just go, Just go  [Yunhyeong, Donghyuk, Chanwoo, B.I] Just go Back to him again, oh to him Baby baby baby It was wrong from the beginning In the end, I became the fool You were never mine But I wish for the happiness you couldn't have with me  [Junhoe, Junhwan] It's okay, you can go to him I'll just accept your heart Don't worry about me Just go, Just go I'll let go of the hand that I held Before I change my mind, don't regret it and Just go, Just go, Just go, Just go  "
29,rhythm-ta,"  We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm This is just a song so get on the rhythm What’re you doing? Hurry and nod your head Hurry and twist your chest and waist We’re not picky, for example, a time and place We don’t try to act cool, for example, idols these days We’re having fun, what other reason do you need? This is just a good, typical song to get on the rhythm If you wanna put on a title on it, it’ll be a compliment Cuz once this song is on, even the whales dance  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  What’re you doing? Hurry and nod your head This isn’t a chance that comes every day If you miss it, you might regret it You’ll regret regretting it If you don’t wanna regret Don’t regret The things you’re gonna regret before you regret it  Oh yeah right? Get on the rhythm Come on, jump around with me, get on the rhythm Put it up on UCC, your shaking body Eight measures so it’s perfect to dance to There’s no meaning, just like a summer vacation plan  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  Everyone nod your head Link arms and shake it Everyone shake it together We’re a bit delinquent  Turn up the volume Put your body into the rhythm Everyone shake it together We’re a bit delinquent  Rhythm ta  Rhythm ta Rhythm ta Rhythm ta (we never stop this) Da na na na na na na Da na na na na na na Da na na na na na na This is just a song so get on the rhythm Da na na na na na na Da na na na na na na Da na na na na na na  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  "
30,welcome-back,"  Wait a minute, Listen Baby oh! Welcoming you back here For me, I’m still the same guy that hasn’t changed a single bit Except for the fact that I’ve realized how precious you are Except for the fact that I’ve fixed my selfish self a little But for that? I’m just the same like my broad chest Because I need to embrace you when you’re sad I held back from punching walls when I was angry Because you like guys with pretty hands  Seeing you again for a the first time in a while It feels like my heart that hurt for so long Is getting perfectly well again Your beauty and grace is still the same Although my life without you was really lacking I can’t explain it with words  How were you doing this while Who did you lean on when you were struggling I found that I couldn’t stand for anyone but you I mean I never went searching but There’s not another girl like you in the world, for real  It was really lonely, nothing was new Every day by day was really just boring What I want to say is thanks for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Because those words “time heals everything” Is a lie to ease your heart Saying that I’ve never regretted our goodbye That I felt better being alone, it’s all a lie Oh I was so lonely I was so bored every minute, every day  Even your nagging That I thought I didn’t need Those were days I missed even that Your face when you smiled for me Every song that I serenaded you with It just all seemed like nosie to me now Even if I didn’t know anything else Without you i was all meaningless Even my weekends were empty without you When I saw those evening sunsets I reminisced those days with you  It was really lonely, nothing was new Every day by day was really just boring What I want to say is thanks for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Oh girl I’m sorry Oh girl I was wrong I’m so pathetic, I’m honestly so useless, aren’t I? I know Girl why are you laughing Oh I see you aren’t really that resentful after all But still, thank you for coming back  Welcome back I’m glad you returned I’ll treat you better now Welcome back I really missed you Now will you take me into your arms? Your scent, your small motions All the way to your soft touches Welcome back I’m glad you returned Baby I’ll be different now  Woo woo woo woo woo woo Don’t act like you hate me, I see you smiling Woo woo woo woo woo woo I’ll treat you better, please don’t leave me Woo woo woo woo woo woo Weren’t definitly meant to be Woo woo woo woo woo woo Let’s take it slow, let’s last real long Welcome Back  "
31,rhythm-ta,"  We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm (Bounce) get on the rhythm This is just a song so get on the rhythm What’re you doing? Hurry and nod your head Hurry and twist your chest and waist We’re not picky, for example, a time and place We don’t try to act cool, for example, idols these days We’re having fun, what other reason do you need? This is just a good, typical song to get on the rhythm If you wanna put on a title on it, it’ll be a compliment Cuz once this song is on, even the whales dance  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  What’re you doing? Hurry and nod your head This isn’t a chance that comes every day If you miss it, you might regret it You’ll regret regretting it If you don’t wanna regret Don’t regret The things you’re gonna regret before you regret it  Oh yeah right? Get on the rhythm Come on, jump around with me, get on the rhythm Put it up on UCC, your shaking body Eight measures so it’s perfect to dance to There’s no meaning, just like a summer vacation plan  Yeah come and get it, gather round, men, women Old and young The music is playing Everyone is humming along ladi dadi Tonight, get ready to die yeah die yeah  Time is like looking at gold Like it’s a valueless stone Don’t act like you’re a hotshot, I know you wanna play Woo, hum along ladi dadi, everyone move your body  Rhythm ta, rhythm ta, rhythm ta This is just a song so get on the rhythm  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  Everyone nod your head Link arms and shake it Everyone shake it together We’re a bit delinquent  Turn up the volume Put your body into the rhythm Everyone shake it together We’re a bit delinquent  Rhythm ta  Rhythm ta Rhythm ta Rhythm ta (we never stop this) Da na na na na na na Da na na na na na na Da na na na na na na This is just a song so get on the rhythm Da na na na na na na Da na na na na na na Da na na na na na na  We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it We gon get it pop it We gon we gon get it pop it This is just a song so get on the rhythm  "
32,my-type,"  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow Your sneakers under your thin ankles A perfect harmony with your denim skinny jeans Under your slightly big cardigan Your falling, long, straight hair is so pretty Your shy eye smile, the look on your face When you space out It all looks so pretty to me, it makes my heart tremble Why did you come now? You’re my type  Oh oh your delicate smile Oh oh your eyes when you look at me There is no flaw anywhere There’s no time to be bored, you’re perfect  Oh oh your cute voice Oh oh we’re getting closer Why did you come now? Love has finally come to me  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  A girl, can I ask you something? Where did you learn to talk so chicly? You work and walk and spit words like a boss Wonder woman, in reality you’re so feminine Oh you have a sensual feeling I’m captivated by your alluring eyes Your detailed touch But your body movements are slightly awkward I like it babe  Oh oh your delicate smile Oh oh your eyes when you look at me There is no flaw anywhere There’s no time to be bored, you’re perfect  Oh oh your cute voice Oh oh we’re getting closer Why did you come now? Love has finally come to me  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  I really like you Even when you yawn sometimes It’s my style We have a good connection My heart is overwhelmed Every time you call my name I can’t stop smiling  Oh girl you know that I love you  You’re my type You’re my type Even if you don’t say anything, I have a feeling From your head to your toes, everything You’re my type When I look at you I want you so bad I go crazy I think about you even right before I go to sleep pow  I really like you Even when you yawn sometimes It’s my style I really like you Even when you yawn sometimes It’s my style  "
33,today,"  Ya ready now Da da da da dalat da da na Dat da na Why am I like this today My heart pounds at the touch I’m used to Thinking about it too hard for no reason I end up looking at you Even when you call me with the same tone of voice It seems mysterious, ambiguous And I am used to it, but nervous  An itchy feeling comes How come today you seem like a woman, not my friend  What is the mysterious feeling? Also, were you always this pretty? Especially today  Am I drunk?  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  Sing it like Da da da da dalat da da na Dat da na Why am I like this today  It’s weird, is it you or me? I’m not sure But something’s wrong Uh uh am I sick? My whole body shakes and Why is my heart pounding? The line we drew together As close friends Behind your high heels you’re directly in front of me Our faces are closer, beautiful you Today my heart is reacting to you uh  An itchy feeling comes How come today you seem like a woman, not my friend  What is the mysterious feeling? Also, were you always this pretty? Especially today  Is your make up done well?  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  All my fellas say Da da da da dalat da da na Dat da na Why am I like this today  Stop starring at me eh Since I feel especially awkward today woo You might not know how I feel eh This complicated feeling Might be love  Why do you look prettier today? I’m falling for you right now Why do I see you as a woman today? I’m slowing falling for you  All my fellas say Da da da da dalat da da na Dat da na Why am I like this today  Whats the difference?  "
34,airplane,"  Stop for a moment, if we keep this up We won't ever see each other again after The airplane leaves I’ll be good, you be good too If you say that and leave, you think I'll be fine? Stop pretending to be calm There are tears in your eyes I see a sadness like you've lost the world Stay one more day, unpack Let’s go watch A movie later, I'm crying right now, please La li la di dada la li da I hate the sky for wrapping around you La li la di dada la li da I hate the moon for revealing you La li la di dada la li da Because I don't wanna let you go like this This is the saddest melody in the world  Hey Mr. Airplane Stop for a moment, it's raining The wind is blowing, it'll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane STop for a moment  You left behind a light smile Left with a smiling face Pretending to firmly believe in our promise I should've done everything to make you stay Then I wouldn’t be living in regret, girl  I’m gonna miss your presence for all my life Just fall into a deep sleep in my arms I'm looking up at the cruelly beautiful evening sky Tears are coming cuz it’s the last time I'm seeing you, please  La li la di dada la li da I hate the sky for wrapping around you La li la di dada la li da I hate the moon for revealing you La li la di dada la li da Because I don't wanna let you go like this This is the saddest melody in the world  Hey Mr. Airplane Stop for a moment, it's raining The wind is blowing, it’ll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane Stop for a moment  Do you have to go today? Can't you go tomorrow? I don't wanna let you go, when will you be back? I'm scared of getting far away from you What if we naturally break up? Just one more day Just one more hour, just one more minute  Stop for a moment, it's raining The wind is blowing, it'll be dangerous if you go now Hey Mr. Airplane Stop for a moment, there's a lot of time There's tomorrow too so let her come off Or let me get on Just one more day, just one more hour Just one more minute, just wanna say one thing Hey Mr. Airplane Stop for a moment  "
35,apology,"  You always waited for me At the same spot but I was gone I was gone Don’t be a fool and believe me When I said I’d protect you forever It was a lie  In the TV dramas that I watch these days Typical scenes are laughing at me As if I’m a criminal, I run away So today you yell at me again, go away  You already knew that I was a selfish guy You wanted my interest in the little things But I guess I felt too pressured Without even taking a single picture Even till the end, it’s only about me  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  I’m always somewhere else Every night, I’m out with my friends I’m out, all night  In my phone that’s flipped over I have one last missed call from you  The radio is playing our song That we used to listen to together As if I’m a criminal, I run away So today you yell at me again, go away  I hope I’m just a guy Out of the many people Who come and go in your life I hope our memories are like the sunset Short and beautiful Your small back hasn’t left yet I hope you can push me away happily  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  Words I couldn’t say until now I’m sorry, I’m not good enough Sorry for being so small till the end I couldn’t fill you up Forgive me I hope you meet someone better than me  Sorry, sorry I’m sorry I couldn’t protect you Hope you have a good life Sorry, sorry, please forget me Though it hurts  The promise to be together forever It doesn’t exist anymore I’m sorry I couldn’t protect you  "
