,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
202,0.574,0.499,3,0.936,0.772,0.0,0.42,0.667,160.426,263130,4,BTS,2015-12-01,SKIT: One night in a strange city,one-night-in-a-strange-city
203,0.619,0.802,10,0.0423,0.0136,0.0,0.127,0.307,104.985,267151,4,BTS,2015-12-01,고엽,
204,0.369,0.652,2,0.0403,0.4,0.0,0.129,0.264,104.168,177414,4,BTS,2015-12-01,OUTRO: House Of Cards,house-of-cards
205,0.379,0.902,9,0.561,0.251,0.0,0.0821,0.164,168.005,70547,3,BTS,2015-12-01,"INTRO: O!RUL8,2?",
206,0.608,0.924,7,0.162,0.0412,0.0,0.447,0.53,146.917,209760,4,BTS,2015-12-01,N.O,
207,0.806,0.796,5,0.151,0.0482,2.03e-06,0.113,0.825,97.029,231467,4,BTS,2015-12-01,WE ON,we-on
208,0.498,0.378,7,0.713,0.849,0.0,0.314,0.617,95.002,148573,1,BTS,2015-12-01,SKIT:R U HAPPY NOW?,u-happy
209,0.745,0.738,7,0.107,0.0425,0.0,0.237,0.713,95.994,248573,4,BTS,2015-12-01,IF I RULED THE WORLD,if-i-ruled-the-world
210,0.653,0.795,0,0.0929,0.00974,0.0,0.34,0.562,92.039,261427,4,BTS,2015-12-01,COFFEE,coffee
211,0.73,0.912,11,0.357,0.531,0.0,0.332,0.827,96.544,131493,4,BTS,2015-12-01,BTS CYPHER PT.1,cypher
212,0.721,0.963,11,0.268,0.219,0.0,0.159,0.661,117.98,247133,4,BTS,2015-12-01,진격의 방탄,
213,0.568,0.941,11,0.245,0.0957,0.0,0.144,0.866,105.01,205507,4,BTS,2015-12-01,팔도강산,
214,0.701,0.381,0,0.0503,0.0585,0.0,0.118,0.457,132.014,87053,4,BTS,2015-12-01,OUTRO: LUV IN SKOOL,in
215,0.349,0.949,6,0.902,0.00765,0.0,0.329,0.397,79.942,136428,4,BTS,2015-11-30,Intro: Never Mind,never-mind
216,0.554,0.878,11,0.0513,0.00146,0.0,0.0998,0.55,132.889,236748,4,BTS,2015-11-30,Run,run
217,0.448,0.776,6,0.0571,0.0149,0.0,0.12,0.294,149.806,238862,4,BTS,2015-11-30,Butterfly,butterfly
218,0.585,0.93,10,0.241,0.0992,2.54e-06,0.345,0.735,90.029,243222,4,BTS,2015-11-30,Whalien 52,52
219,0.669,0.967,6,0.0957,0.000266,0.0,0.0777,0.807,122.008,256687,4,BTS,2015-11-30,Ma City,ma-city
220,0.65,0.879,9,0.0731,0.00102,0.0,0.0483,0.536,166.897,233160,4,BTS,2015-11-30,Silver Spoon,silver-spoon
221,0.574,0.499,3,0.936,0.772,0.0,0.42,0.667,160.426,263130,4,BTS,2015-11-30,Skit: One Night in a Strange City,one-night-in-a-strange-city
222,0.619,0.802,10,0.0423,0.0136,0.0,0.127,0.307,104.985,267151,4,BTS,2015-11-30,Autumn Leaves,autumn-leaves
223,0.369,0.652,2,0.0403,0.4,0.0,0.129,0.264,104.168,177414,4,BTS,2015-11-30,Outro: House of Cards,house-of-cards
224,0.39,0.95,0,0.588,0.262,0.0,0.05,0.213,88.947,124520,4,BTS,2015-09-16,Intro : 화양연화 The Most Beautiful Moment in Life,intro-the-most-beautiful-moment-in-life
225,0.475,0.872,5,0.0683,0.0237,0.0,0.278,0.679,157.839,211507,4,BTS,2015-09-16,I NEED U,i-need-u
226,0.624,0.734,6,0.264,0.0574,0.0,0.214,0.347,139.949,274320,4,BTS,2015-09-16,잡아줘 Hold Me Tight,hold-me-tight
227,0.671,0.166,9,0.812,0.898,0.0,0.534,0.684,61.334,147787,4,BTS,2015-09-16,SKIT : Expectation!,skit
228,0.615,0.889,10,0.221,0.04,0.0,0.471,0.639,77.032,240373,4,BTS,2015-09-16,쩔어 DOPE,dope
229,0.702,0.96,1,0.163,0.0779,0.0,0.361,0.789,115.993,245427,4,BTS,2015-09-16,흥탄소년단 Boyz with Fun,with-fun
230,0.729,0.786,1,0.0964,0.0717,0.0,0.0452,0.795,98.002,211040,4,BTS,2015-09-16,Converse High,converse-high
231,0.679,0.915,0,0.192,0.014,0.0,0.0395,0.937,159.975,294107,4,BTS,2015-09-16,이사 Moving On,moving-on
232,0.703,0.328,2,0.0641,0.655,0.0,0.106,0.205,105.006,144827,4,BTS,2015-09-16,Outro : Love is Not Over,love-is-not-over
233,0.36,0.97,0,0.535,0.233,0.0,0.074,0.257,86.893,123033,1,BTS,2015-04-29,Intro: The Most Beautiful Moment in Life,the-most-beautiful-moment-in-life
234,0.486,0.88,5,0.0706,0.0215,0.0,0.24,0.71,158.043,210987,4,BTS,2015-04-29,I Need U,i-need-u
235,0.631,0.728,6,0.284,0.0511,0.0,0.171,0.395,139.977,274992,4,BTS,2015-04-29,Hold Me Tight,hold-me-tight
236,0.653,0.167,3,0.648,0.893,0.0,0.502,0.712,99.421,147694,3,BTS,2015-04-29,Skit: Expectation!,
237,0.619,0.889,10,0.219,0.0483,0.0,0.324,0.622,77.058,240021,4,BTS,2015-04-29,Dope,dope
238,0.704,0.959,1,0.192,0.0808,0.0,0.383,0.751,116.024,244156,4,BTS,2015-04-29,Boyz with Fun,with-fun
239,0.724,0.794,1,0.0885,0.0594,0.0,0.201,0.815,98.0,209715,4,BTS,2015-04-29,Converse High,converse-high
240,0.684,0.914,0,0.203,0.0128,0.0,0.0543,0.929,159.986,292569,4,BTS,2015-04-29,Moving On,moving-on
241,0.719,0.335,2,0.0595,0.632,0.0,0.131,0.219,105.062,143863,4,BTS,2015-04-29,Outro: Love Is Not Over,love-is-not-over
242,0.469,0.9,0,0.287,0.445,0.0,0.389,0.57,81.583,165120,4,BTS,2015-03-18,Intro:What am I to you,am-i-to-you
243,0.737,0.866,1,0.0828,0.000955,0.000175,0.345,0.39,112.006,245133,4,BTS,2015-03-18,Danger,danger
244,0.616,0.993,9,0.216,0.108,0.0,0.418,0.505,97.994,265600,4,BTS,2015-03-18,호르몬 전쟁 War of Hormone,war-of-hormone
245,0.791,0.867,1,0.164,0.183,0.0,0.273,0.796,143.933,257307,4,BTS,2015-03-18,힙합성애자 Hip Hop Phile,hip-hop
246,0.611,0.817,11,0.0982,0.00951,0.0,0.105,0.177,136.036,256240,4,BTS,2015-03-18,Let Me Know,let-me-know
247,0.705,0.845,1,0.123,0.0252,0.0,0.358,0.344,89.96,265360,4,BTS,2015-03-18,Rain,rain
248,0.797,0.921,7,0.324,0.0257,0.0,0.676,0.678,140.048,269040,4,BTS,2015-03-18,BTS Cypher PT.3:KILLER,cypher
249,0.783,0.681,4,0.0835,0.0539,0.757,0.0478,0.552,83.0,41760,4,BTS,2015-03-18,Interlude: 뭐해 Interlude: What Are You Doing Now,what-are-you-doing-now
250,0.461,0.86,6,0.25,0.159,0.0,0.0789,0.882,96.929,234067,4,BTS,2015-03-18,핸드폰 좀 꺼줄래 Could You Turn Off Your Cell Phone,could-you-turn-off-your-cell-phone
251,0.488,0.893,2,0.305,0.187,0.0,0.359,0.531,82.993,241760,4,BTS,2015-03-18,이불킥 Embarrassed,embarrassed
252,0.646,0.895,2,0.122,0.0686,0.0,0.346,0.555,96.053,226427,4,BTS,2015-03-18,24/7=heaven,
253,0.854,0.855,4,0.0878,0.0306,0.0017,0.0455,0.826,119.983,218880,4,BTS,2015-03-18,여기 봐 Look here,look-here
254,0.678,0.928,8,0.104,0.00409,5.93e-06,0.351,0.782,163.955,237333,4,BTS,2015-03-18,2학년 So 4 More,so-4-more
255,0.652,0.8,1,0.0409,0.0628,0.0,0.138,0.531,102.986,172667,4,BTS,2015-03-18,Outro: 그게 말이 돼? Outro: Do You Think It Makes Sense?,do-you-think-it-makes
256,0.603,0.825,4,0.42,0.0563,0.0,0.0634,0.656,93.501,176827,4,BTS,2015-03-18,INTRO:SKOOL LUV AFFAIR,affair
257,0.467,0.947,0,0.344,0.00265,0.0,0.326,0.469,165.956,230400,4,BTS,2015-03-18,상남자 Boy In Luv,boy-in
258,0.647,0.282,4,0.886,0.895,0.0,0.92,0.743,75.872,92413,4,BTS,2015-03-18,SKIT:SOULMATE,
259,0.664,0.864,7,0.328,0.435,0.0,0.0711,0.918,85.115,240267,4,BTS,2015-03-18,어디에서 왔는지,
260,0.505,0.713,9,0.376,0.174,0.0,0.405,0.326,190.211,239827,4,BTS,2015-03-18,하루만,
261,0.328,0.882,1,0.197,0.00862,0.0,0.278,0.651,85.358,261853,5,BTS,2015-03-18,TOMORROW,tomorrow
262,0.584,0.981,5,0.359,0.128,0.0,0.696,0.853,142.01,288427,4,BTS,2015-03-18,BTS CYPHER PT.2: TRIPTYCH,cypher-triptych
263,0.68,0.925,0,0.161,0.15,0.0,0.432,0.863,94.001,238573,4,BTS,2015-03-18,등골브레이커,
264,0.499,0.971,7,0.278,0.0367,0.0,0.382,0.714,102.006,237680,4,BTS,2015-03-18,JUMP,jump
265,0.58,0.844,2,0.0584,0.466,0.0,0.205,0.504,86.892,122533,4,BTS,2015-03-18,OUTRO:PROPOSE,
266,0.807,0.903,6,0.311,0.146,0.0,0.362,0.786,106.568,75080,4,BTS,2014-12-24,INTRO.,
267,0.602,0.957,0,0.244,0.0292,0.0,0.101,0.574,170.054,255320,4,BTS,2014-12-24,THE STARS,the-stars
268,0.489,0.969,7,0.357,0.0361,0.0,0.592,0.698,102.07,237200,4,BTS,2014-12-24,JUMP -Japanese Ver.-,jump
269,0.726,0.837,1,0.0532,0.000656,0.00128,0.103,0.408,112.043,247627,4,BTS,2014-12-24,Danger -Japanese Ver.-,danger
270,0.527,0.902,4,0.154,0.00105,0.0,0.172,0.542,82.703,232507,4,BTS,2014-12-24,BOY IN LUV -Japanese Ver.-,boy-in
271,0.526,0.486,11,0.114,0.0931,0.0,0.0895,0.368,94.875,333547,4,BTS,2014-12-24,JUST ONE DAY -Japanese Ver. Extended-,just-one-day
272,0.766,0.674,0,0.0897,0.227,0.0,0.124,0.769,101.003,232467,4,BTS,2014-12-24,いいね!,
273,0.684,0.717,11,0.151,0.478,0.0,0.367,0.861,95.039,235467,4,BTS,2014-12-24,いいね!Pt.2 ~あの場所で~,
274,0.663,0.866,2,0.398,0.0216,0.0,0.417,0.639,168.031,222040,4,BTS,2014-12-24,NO MORE DREAM -Japanese Ver.-,no-more-dream
275,0.636,0.967,11,0.352,0.0527,0.0,0.168,0.566,118.144,247947,4,BTS,2014-12-24,進撃の防弾 -Japanese Ver.-,
276,0.602,0.86,7,0.145,0.0269,0.0,0.101,0.588,146.975,211720,4,BTS,2014-12-24,N.O -Japanese Ver.-,
277,0.709,0.686,8,0.0487,0.1,0.0,0.0865,0.734,91.016,352133,4,BTS,2014-12-24,WAKE UP,wake-up
278,0.679,0.7,2,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493,4,BTS,2014-12-24,OUTRO.,
279,0.479,0.899,0,0.292,0.423,0.0,0.366,0.571,81.92,165121,4,BTS,2014-08-20,Intro: What Am I to You,what-am-i-to-you
280,0.738,0.868,1,0.0703,0.000907,0.000215,0.275,0.378,111.992,245140,4,BTS,2014-08-20,Danger,danger
281,0.612,0.993,9,0.24,0.116,0.0,0.307,0.487,98.004,265602,4,BTS,2014-08-20,War of Hormone,war-of-hormone
282,0.796,0.878,1,0.185,0.171,0.0,0.234,0.795,144.001,257301,4,BTS,2014-08-20,Hip Hop Phile,hip-hop
283,0.614,0.828,11,0.0815,0.0116,0.0,0.0961,0.16,136.1,254973,4,BTS,2014-08-20,Let Me Know,let-me-know
284,0.702,0.851,1,0.143,0.031,0.0,0.354,0.313,89.957,264667,4,BTS,2014-08-20,Rain,rain
285,0.793,0.924,4,0.321,0.0217,0.0,0.644,0.665,140.03,267783,4,BTS,2014-08-20,BTS Cypher Pt.3: Killer,cypher-killer
286,0.783,0.683,4,0.0897,0.0532,0.772,0.0529,0.552,82.996,41757,4,BTS,2014-08-20,Interlude: What Are You Doing Now,what-are-you-doing-now
287,0.459,0.856,11,0.235,0.152,0.0,0.08,0.917,97.025,234063,4,BTS,2014-08-20,Could You Turn off Your Cell Phone,could-you-turn-off-your-cell-phone
288,0.551,0.898,2,0.286,0.181,0.0,0.379,0.552,84.774,241762,4,BTS,2014-08-20,Embarrassed,embarrassed
289,0.643,0.903,2,0.117,0.0635,0.0,0.33,0.573,96.068,226425,4,BTS,2014-08-20,24/7=Heaven,
290,0.863,0.854,4,0.0893,0.0418,0.00152,0.0551,0.784,119.996,218887,4,BTS,2014-08-20,Look Here,look-here
291,0.676,0.925,8,0.109,0.00395,6.7e-06,0.279,0.797,163.953,235020,4,BTS,2014-08-20,2nd Grade,2nd-grade
292,0.634,0.814,1,0.0406,0.0698,0.0,0.146,0.537,103.041,172658,4,BTS,2014-08-20,Outro: Do You Think It Makes Sense?,do-you-think-it-makes
293,0.721,0.835,1,0.211,0.371,0.0,0.0765,0.855,92.97,241375,4,BTS,2014-05-14,Miss Right,miss-right
294,0.527,0.673,0,0.196,0.334,0.0,0.159,0.657,99.606,232692,4,BTS,2014-05-14,Like (Slow Jam Remix),like-jam
295,0.587,0.821,4,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4,BTS,2014-05-14,Intro: Skool Luv Affair,affair
296,0.491,0.947,0,0.306,0.00262,0.0,0.34,0.473,166.247,230778,4,BTS,2014-05-14,Boy in Luv,boy-in
297,0.633,0.285,4,0.841,0.898,0.0,0.905,0.749,124.228,92791,3,BTS,2014-05-14,Skit: Soulmate,
298,0.658,0.867,7,0.312,0.432,0.0,0.0744,0.918,85.075,240107,4,BTS,2014-05-14,Where You From,where-you-from
299,0.504,0.712,9,0.379,0.175,0.0,0.377,0.307,189.577,239470,4,BTS,2014-05-14,Just One Day,just-one-day
300,0.311,0.887,1,0.277,0.00941,0.0,0.281,0.627,175.483,261575,3,BTS,2014-05-14,Tomorrow,tomorrow
301,0.585,0.98,5,0.37,0.127,0.0,0.692,0.837,141.945,288771,4,BTS,2014-05-14,BTS Cypher Pt.2: Triptych,cypher-triptych
302,0.68,0.927,0,0.149,0.167,0.0,0.437,0.862,93.975,238530,4,BTS,2014-05-14,Spine Breaker,spine-breaker
303,0.495,0.973,7,0.283,0.0347,0.0,0.432,0.763,102.058,236489,4,BTS,2014-05-14,Jump,jump
304,0.398,0.847,2,0.159,0.467,0.0,0.205,0.514,173.733,122514,4,BTS,2014-05-14,Outro: Propose,propose
305,0.587,0.821,4,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4,BTS,2014-02-12,Intro: Skool Luv Affair,affair
306,0.491,0.947,0,0.306,0.00262,0.0,0.34,0.473,166.247,230778,4,BTS,2014-02-12,Boy in Luv,boy-in
307,0.633,0.285,4,0.841,0.898,0.0,0.905,0.749,124.228,92791,3,BTS,2014-02-12,Skit: Soulmate,
308,0.658,0.867,7,0.312,0.432,0.0,0.0744,0.918,85.075,240107,4,BTS,2014-02-12,Where You From,where-you-from
309,0.504,0.712,9,0.379,0.175,0.0,0.377,0.307,189.577,239470,4,BTS,2014-02-12,Just One Day,just-one-day
310,0.311,0.887,1,0.277,0.00941,0.0,0.281,0.627,175.483,261575,3,BTS,2014-02-12,Tomorrow,tomorrow
311,0.585,0.98,5,0.37,0.127,0.0,0.692,0.837,141.945,288771,4,BTS,2014-02-12,BTS Cypher Pt.2: Triptych,cypher-triptych
312,0.68,0.927,0,0.149,0.167,0.0,0.437,0.862,93.975,238530,4,BTS,2014-02-12,Spine Breaker,spine-breaker
313,0.495,0.973,7,0.283,0.0347,0.0,0.432,0.763,102.058,236489,4,BTS,2014-02-12,Jump,jump
314,0.398,0.847,2,0.159,0.467,0.0,0.205,0.514,173.733,122514,4,BTS,2014-02-12,Outro: Propose,propose
315,0.807,0.903,6,0.311,0.146,0.0,0.362,0.786,106.568,75080,4,BTS,2014,Intro.,
316,0.602,0.957,0,0.244,0.0292,0.0,0.101,0.574,170.054,255320,4,BTS,2014,The Stars,the-stars
317,0.489,0.969,7,0.357,0.0361,0.0,0.592,0.698,102.07,237200,4,BTS,2014,Jump - Japanese Ver.,jump-japanese
318,0.726,0.837,1,0.0532,0.000656,0.00128,0.103,0.408,112.043,247627,4,BTS,2014,Danger - Japanese Ver.,danger-japanese
319,0.527,0.902,4,0.154,0.00105,0.0,0.172,0.542,82.703,232507,4,BTS,2014,Boy In Luv - Japanese Ver.,boy-in-japanese
320,0.526,0.486,11,0.114,0.0931,0.0,0.0895,0.368,94.875,333547,4,BTS,2014,Just One Day - Japanese Ver.,just-one-day-japanese
321,0.766,0.674,0,0.0897,0.227,0.0,0.124,0.769,101.003,232467,4,BTS,2014,Iine!,
322,0.684,0.717,11,0.151,0.478,0.0,0.367,0.861,95.039,235467,4,BTS,2014,Iine!Pt.2 - Ano Bashode -,
323,0.663,0.866,2,0.398,0.0216,0.0,0.417,0.639,168.031,222040,4,BTS,2014,No More Dream - Japanese Ver.,no-more-dream-japanese
324,0.636,0.967,11,0.352,0.0527,0.0,0.168,0.566,118.144,247947,4,BTS,2014,Shingeki no Boudan - Japanese Ver.,no-japanese
325,0.602,0.86,7,0.145,0.0269,0.0,0.101,0.588,146.975,211720,4,BTS,2014,N.O - Japanese Ver.,japanese
326,0.709,0.686,8,0.0487,0.1,0.0,0.0865,0.734,91.016,352133,4,BTS,2014,Wake Up,wake-up
327,0.679,0.7,2,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493,4,BTS,2014,Outro.,
328,0.455,0.9,7,0.393,0.272,0.0,0.0945,0.188,150.14,70531,4,BTS,2013-09-11,"Intro: O!RUL8,2?",
329,0.594,0.914,11,0.167,0.0389,0.0,0.457,0.571,146.885,209752,4,BTS,2013-09-11,N.O,
330,0.801,0.797,2,0.163,0.0405,2.37e-06,0.115,0.801,97.01,230885,4,BTS,2013-09-11,We On,we-on
331,0.523,0.382,1,0.611,0.852,0.0,0.311,0.611,93.151,148073,4,BTS,2013-09-11,Skit: R U Happy Now?,r-u-happy
332,0.744,0.725,7,0.112,0.0434,0.0,0.296,0.73,95.983,247450,4,BTS,2013-09-11,If I Ruled the World,if-i-ruled-the-world
333,0.656,0.798,0,0.103,0.00862,0.0,0.321,0.572,92.03,260433,4,BTS,2013-09-11,Coffee,coffee
334,0.753,0.903,2,0.354,0.541,0.0,0.343,0.858,96.547,131192,4,BTS,2013-09-11,BTS Cypher Pt.1,cypher
335,0.719,0.962,11,0.265,0.202,0.0,0.165,0.669,117.999,246526,4,BTS,2013-09-11,Attack on Bangtan,attack-on
336,0.564,0.945,11,0.243,0.0789,0.0,0.0873,0.871,105.018,205061,4,BTS,2013-09-11,Paldogangsan,
337,0.693,0.392,5,0.0439,0.0508,0.0,0.144,0.473,131.863,86045,4,BTS,2013-09-11,Outro: Luv in Skool,in
338,0.893,0.846,5,0.238,0.18,0.402,0.181,0.553,94.857,63792,4,BTS,2013-06-12,Intro: 2 Cool 4 Skool,2-cool-4
339,0.754,0.952,8,0.153,0.00945,6.27e-06,0.189,0.868,144.051,225360,4,BTS,2013-06-12,We Are Bulletproof Pt.2,we-are-bulletproof
340,0.572,0.362,2,0.816,0.915,0.0,0.923,0.759,103.96,131140,4,BTS,2013-06-12,Skit: Circle Room Talk,circle-room-talk
341,0.436,0.869,2,0.472,0.0124,1.6e-06,0.494,0.612,167.766,221593,4,BTS,2013-06-12,No More Dream,no-more-dream
342,0.926,0.256,1,0.336,0.539,0.878,0.389,0.839,125.895,52439,4,BTS,2013-06-12,Interlude,interlude
343,0.582,0.726,0,0.116,0.271,0.0,0.227,0.768,100.45,231883,4,BTS,2013-06-12,Like,like
344,0.703,0.518,7,0.522,0.529,0.0,0.31,0.866,94.114,321664,4,BTS,2013-06-12,Outro: Circle Room Cypher,circle-room-cypher
345,0.463,0.804,2,0.0391,0.0573,0.0,0.432,0.352,154.913,238494,4,BTS,2018-06-04,FAKE LOVE (Rocking Vibe Mix),fake-love-vibe
346,0.662,0.909,3,0.142,0.0144,0.0,0.131,0.586,169.96,238680,4,BTS,2017-12-06,MIC Drop - Japanese ver.,mic-drop-japanese
347,0.588,0.773,1,0.06,0.00365,0.0,0.0626,0.629,129.909,224920,4,BTS,2017-12-06,DNA - Japanese ver.,dna-japanese
348,0.612,0.77,3,0.0333,0.118,0.0,0.127,0.398,114.028,322333,4,BTS,2017-12-06,Crystal Snow,crystal-snow
349,0.613,0.842,10,0.219,0.0157,0.0,0.23,0.645,169.917,238726,4,BTS,2017-11-24,MIC Drop (feat. Desiigner) [Steve Aoki Remix],mic-drop
350,0.544,0.852,11,0.0378,0.000742,0.000152,0.0991,0.591,132.979,239230,4,BTS,2017-11-01,Run - Japanese Ver.,run-japanese
351,0.289,0.788,1,0.0718,0.0218,0.0,0.0553,0.231,69.552,241867,4,BTS,2017-11-01,Butterfly - Japanese Ver.,butterfly-japanese
352,0.611,0.855,6,0.0496,0.00953,0.0,0.0901,0.708,94.957,268787,4,BTS,2017-11-01,Good Day,good-day
353,0.554,0.814,4,0.211,0.477,0.0,0.111,0.572,166.064,285067,4,BTS,2017-11-01,For You,for-you
354,0.634,0.996,9,0.254,0.161,0.0,0.331,0.401,97.976,268400,4,BTS,2017-11-01,Hormone Sensou - Japanese Ver.,hormone-japanese
355,0.442,0.831,11,0.272,0.0285,0.0,0.275,0.245,135.998,256533,4,BTS,2017-11-01,Let Me Know - Japanese Ver.,let-me-know-japanese
356,0.563,0.903,4,0.144,0.00113,0.0,0.242,0.578,82.973,232507,4,BTS,2017-11-01,Boy In Luv - Japanese Ver.,boy-in-japanese
357,0.597,0.858,7,0.14,0.029,0.0,0.136,0.588,146.983,211707,4,BTS,2017-11-01,N.O - Japanese Ver.,japanese
358,0.694,0.579,9,0.232,0.0615,0.0,0.0901,0.34,94.937,241040,4,BTS,2017-11-01,Just One Day - Japanese Ver.,just-one-day-japanese
359,0.648,0.881,11,0.081,0.00155,1.11e-06,0.113,0.457,100.011,244588,4,BTS,2017-07-05,Come Back Home,come-back-home
360,0.57,0.89,0,0.0705,0.0486,0.0,0.359,0.619,93.056,215053,4,BTS,2017-05-10,血、汗、涙 - Japanese ver.,japanese
361,0.594,0.95,0,0.131,0.00161,0.0,0.959,0.655,110.043,232133,4,BTS,2017-05-10,Not Today - Japanese ver.,not-today-japanese
362,0.544,0.838,8,0.0378,0.0179,0.0,0.135,0.331,106.996,274160,4,BTS,2017-05-10,Spring Day - Japanese ver.,spring-day-japanese
363,0.727,0.847,1,0.0517,0.000606,0.00109,0.107,0.413,112.051,248693,4,BTS,2017-01-06,Danger - Japanese Ver.,danger-japanese
364,0.718,0.91,4,0.181,0.00244,0.0,0.231,0.725,118.104,242467,4,BTS,2017-01-06,Shingeki no Boudan - Sonpub Remix,no-remix
365,0.693,0.806,1,0.256,0.42,0.0,0.106,0.873,92.966,242093,4,BTS,2017-01-06,Miss Right - Japanese Ver.,miss-right-japanese
366,0.487,0.872,5,0.073,0.0141,0.0,0.278,0.702,158.03,212227,4,BTS,2017-01-06,I Need U - Japanese Ver.,i-need-u-japanese
367,0.579,0.901,10,0.231,0.0313,0.0,0.477,0.539,154.071,241680,4,BTS,2017-01-06,Dope - Chou Yabee! - - Japanese Ver.,dope-chou-japanese
368,0.683,0.96,8,0.192,0.0448,0.0,0.372,0.714,116.05,245120,4,BTS,2017-01-06,Funtan Syounendan - Japanese Ver.,japanese
369,0.544,0.852,11,0.0378,0.000742,0.000152,0.0991,0.591,132.979,239230,4,BTS,2016-03-15,RUN‐Japanese Ver.‐,
370,0.289,0.788,1,0.0718,0.0218,0.0,0.0553,0.231,69.552,241867,4,BTS,2016-03-15,Butterfly‐Japanese Ver.‐,
371,0.611,0.855,6,0.0496,0.00953,0.0,0.0901,0.708,94.957,268787,4,BTS,2016-03-15,Good Day,good-day
372,0.487,0.872,5,0.073,0.0141,0.0,0.278,0.702,158.03,212227,4,BTS,2015-12-08,I NEED U(Japanese Ver.),i-need
373,0.579,0.901,10,0.231,0.0313,0.0,0.477,0.539,154.071,241680,4,BTS,2015-12-08,DOPE -超ヤベー!-(Japanese Ver.),dope
374,0.683,0.96,8,0.192,0.0448,0.0,0.372,0.714,116.05,245120,4,BTS,2015-12-08,フンタン少年団(Japanese Ver.),
375,0.554,0.814,4,0.211,0.477,0.0,0.111,0.572,166.064,285067,4,BTS,2015-06-17,FOR YOU,for-you
376,0.634,0.996,9,0.254,0.161,0.0,0.331,0.401,97.976,268400,4,BTS,2015-06-17,ホルモン戦争(Japanese Ver.),
377,0.442,0.831,11,0.272,0.0285,0.0,0.275,0.245,135.998,256533,4,BTS,2015-06-17,Let Me Know(Japanese Ver.),let-me
378,0.727,0.847,1,0.0517,0.000606,0.00109,0.107,0.413,112.051,248693,4,BTS,2014-11-19,Danger -Japanese Ver.-,danger
379,0.718,0.91,4,0.181,0.00244,0.0,0.231,0.725,118.104,242467,4,BTS,2014-11-19,進撃の防弾(SONPUB REMIX),
380,0.693,0.806,1,0.256,0.42,0.0,0.106,0.873,92.966,242093,4,BTS,2014-11-19,MISS RIGHT -Japanese Ver.-,miss-right
381,0.563,0.903,4,0.144,0.00113,0.0,0.242,0.578,82.973,232507,4,BTS,2014-07-16,BOY IN LUV - Japanese Ver.,boy-in-japanese
382,0.597,0.858,7,0.14,0.029,0.0,0.136,0.588,146.983,211707,4,BTS,2014-07-16,N.O - Japanese Ver.,japanese
383,0.694,0.579,9,0.232,0.0615,0.0,0.0901,0.34,94.937,241040,4,BTS,2014-07-16,JUST ONE DAY - Japanese Ver.,just-one-day-japanese
384,0.666,0.863,2,0.408,0.0222,0.0,0.452,0.616,167.916,221293,4,BTS,2014-06-04,NO MORE DREAM -Japanese Ver.-,no-more-dream
385,0.645,0.972,11,0.338,0.0422,0.0,0.178,0.57,118.101,247120,4,BTS,2014-06-04,進撃の防弾 -Japanese Ver.-,
386,0.71,0.691,3,0.168,0.241,0.0,0.0977,0.702,100.778,233480,4,BTS,2014-06-04,いいね!,
387,0.666,0.863,2,0.408,0.0222,0.0,0.452,0.616,167.916,221293,4,BTS,2014,No More Dream - Japanese Ver.,no-more-dream-japanese
388,0.645,0.972,11,0.338,0.0422,0.0,0.178,0.57,118.101,247120,4,BTS,2014,Shingeki no Boudan - Japanese Ver.,no-japanese
389,0.71,0.691,3,0.168,0.241,0.0,0.0977,0.702,100.778,233480,4,BTS,2014,Iine!,
390,0.493,0.861,2,0.409,0.0238,0.0,0.445,0.613,168.055,222240,4,BTS,2017-01-06,NO MORE DREAM - Japanese Ver.,no-more-dream-japanese
391,0.316,0.903,4,0.222,0.001,0.0,0.287,0.558,165.857,233280,4,BTS,2017-01-06,BOY IN LUV - Japanese Ver.,boy-in-japanese
392,0.725,0.824,1,0.055,0.000579,0.000999,0.09,0.427,112.043,248027,4,BTS,2017-01-06,Danger - Japanese Ver.,danger-japanese
393,0.646,0.967,11,0.327,0.0507,0.0,0.138,0.576,118.091,248840,4,BTS,2017-01-06,進撃の防弾 - Japanese Ver.,japanese
394,0.714,0.802,1,0.227,0.424,0.0,0.08,0.884,93.001,243773,4,BTS,2017-01-06,MISS RIGHT - Japanese Ver.,miss-right-japanese
395,0.681,0.712,11,0.197,0.459,0.0,0.365,0.848,95.118,235853,4,BTS,2017-01-06,いいね!Pt.2 ~あの場所で~,
396,0.557,0.804,4,0.196,0.431,0.0,0.0894,0.561,165.859,284400,4,BTS,2017-01-06,FOR YOU,for-you
397,0.638,0.995,9,0.223,0.164,0.0,0.324,0.391,97.988,268467,4,BTS,2017-01-06,ホルモン戦争 - Japanese Ver.,japanese
398,0.499,0.845,5,0.0728,0.0134,0.0,0.263,0.692,158.015,213573,4,BTS,2017-01-06,I NEED U - Japanese Ver.,i-need-u-japanese
