,0,1
46,butterfly-prologue-mix,"

방탄소년단의 butterfly (prologue mix) 가사

[verse 1: jungkook]
아무것도 생각하지 마
넌 아무 말도 꺼내지도 마
그냥 내게 웃어줘

[v]
난 아직도 믿기지가 않아
이 모든 게 다 꿈인 것 같아
사라지려 하지마

[pre-chorus: jungkook]
is it true? is it true?
you, you
너무 아름다워 두려워

[jimin]
untrue, untrue
you, you, you

[refrain: jungkook]
곁에 머물러줄래
내게 약속해줄래
손 대면 날아갈까 부서질까
겁나 겁나 겁나

[jimin]
시간을 멈출래
이 순간이 지나면
없었던 일이 될까 널 잃을까
겁나 겁나 겁나

[chorus: jungkook, v]
butterfly, like a butterfly
마치 butterfly, bu-butterfly 처럼
butterfly, like a butterfly
마치 butterfly, bu-butterfly 처럼

{instrumental}

[verse 2: jungkook]
햇살에 조금 찌푸린 니 눈썹에
보드랍게 흔들리는 니 솜털에
니 향기에 취해 맘이 간질거려

[jin]
두 볼을 어루만지는 니 품처럼
한가로이 표류하는 먼지처럼
넌 거기 있지만 왠지 닿질 않아

[pre-chorus: jungkook]
is it true? is it true?
you, you
너무 아름다워 두려워

[v]
untrue, untrue
you, you, you

[refrain: jungkook]
곁에 머물러줄래
내게 약속해줄래
손 대면 날아갈까 부서질까
겁나 겁나 겁나

[v]
시간을 멈출래
이 순간이 지나면
없었던 일이 될까 널 잃을까
겁나 겁나 겁나

[chorus: jimin]
butterfly, like a butterfly
마치 butterfly, bu butterfly 처럼

[jin]
butterfly, like a butterfly
마치 butterfly, bu butterfly 처럼

{instrumental}

[outro: jungkook]
아무것도 생각하지 마
넌 아무 말도 꺼내지도 마
그냥 내게 웃어줘

"
47,run,"

방탄소년단의 run 가사

[verse 1: rap monster]
넌 내 하나뿐인 태양 세상에 딱 하나
널 향해 피었지만 난 자꾸 목말라
너무 늦었어 늦었어 너 없이 살 순 없어
가지가 말라도 더 힘껏 손을 뻗어

[verse 1: suga]
손 뻗어봤자 금세 깨버릴 꿈 꿈 꿈
미칠 듯 달려도 또 제자리일 뿐 뿐 뿐
그냥 날 태워줘 그래 더 밀쳐내줘
이건 사랑에 미친 멍청이의 뜀박질

[pre-chorus: v]
더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까

[chorus]
다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해
(run)
don’t tell me bye bye
(run)
you make me cry cry
(run)
love is a lie lie
don’t tell me, don’t tell me
don’t tell me bye bye

[verse 3: j-hope]
다 끝난 거라는데 난 멈출 수가 없네
땀인지 눈물인지 나 더는 분간 못해 oh
내 발가벗은 사랑도 거친 태풍 바람도
나를 더 뛰게만 해 내 심장과 함께

[pre-chorus: jin]
더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까

[chorus]
다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해

다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해

[bridge: v, jungkook, jin]
추억들이 마른 꽃잎처럼
산산이 부서져가
내 손 끝에서 내 발 밑에서
달려가는 네 등 뒤로
마치 나비를 쫓듯 꿈 속을 헤매듯
너의 흔적을 따라가
길을 알려줘 날 좀 멈춰줘
날 숨쉬게 해줘

[chorus]
다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해

다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해

(run)
don’t tell me bye bye
(run)
you make me cry cry
(run)
love is a lie lie
don’t tell me, don’t tell me
don’t tell me bye bye

"
48,ma-city,"

방탄소년단의 ma city 가사

[intro: 정국]
니가 어디에 살건
내가 어디에 살건

[hook: 랩몬스터]
한참을 달렸네
나 다시 또 한참을 달렸네
yeah i'll be ridin' and i'll be dyin’
in ma city

[verse 1: 랩몬스터]
i don’t know what to say
나 죽어도 말 못해
내게 억만 금을 주고 딴 데 살라고
ah no thanks
일산 내가 죽어도 묻히고픈 곳
it’s the city of the flower
city of 몬
집 같던 라페스타 또 웨스턴돔
어린 시절 날 키워낸 후곡 학원촌 uh
세상에서 가장 조화로운 곳 uh
자연과 도시 빌딩과 꽃 uh
한강보다 호수공원이 더 좋아 난
작아도 훨씬 포근히 안아준다고 널
내가 나를 잃는 것 같을 때
그 곳에서 빛바래 오래된 날 찾네
remember 너의 냄새 또 everything
you’re my summer autumn
winter and every spring

[pre-chorus: 지민, v, 진 ]
자 부산의 바다여
say la la la la la
푸른 하늘아래 this sky line
say la la la la la
아재들은 손을 들어
아지매도 손 흔들어
ma city로 와

[chorus: 정국, 진, 모든]
come to ma city
잘 봐 주길 바래
know how to party
날 키워준 city
그래 babe babe 이게 나의 city city
welcome to ma city

[hook: 랩몬스터]
한참을 달렸네
나 다시 또 한참을 달렸네
yeah i'll be ridin' and i'll be dyin’
in ma city
ma city, ma city yeah

[verse 2: j-hope]
나 전라남도 광주 baby
내 발걸음이 산으로 간대도
무등산 정상에 매일 매일
내 삶은 뜨겁지 남쪽의 열기
이열치열 법칙 포기란 없지
나 kia넣고 시동 걸어
미친 듯이 bounce
오직 춤 하나로 가수란 큰 꿈을 키워
이젠 현실에서 음악과 무대 위에 뛰어
다 봤지 열정을 담았지
내 광주 호시기다 전국 팔도는 기어
날 볼라면 시간은 7시 모여 집합
모두다 눌러라 062 - 518

[pre-chorus: 지민, v, 진 ]
자 부산의 바다여
say la la la la la
푸른 하늘아래 this sky line
say la la la la la
아재들은 손을 들어
아지매도 손 흔들어
ma city로 와

[chorus: 정국, 진, 모든]
come to ma city
잘 봐 주길 바래
know how to party
날 키워준 city
그래 babe babe 이게 나의 city city
welcome to ma city

[verse 3: 수가 ]
대구에서 태어나 대구에서 자랐지
수혈 받기엔 좀 힘들어
몸 속에는 파란 피
이 새끼는 매 앨범마다
대구 얘기를 해도
지겹지도 않나 봐
생각을 할 수도 있지만
i’m a d boy 그래 난 d boy
솔직하게 말해 대구
자랑할 게 별 게 없어
내가 태어난 것
자체가 대구의 자랑 워
그래 아 그래
자랑할 게 없기에
자랑스러워 질 수 밖에 안 그래
ayo 대구 출신 가장 성공한 놈이래
이런 소리를 들을 거야 잘 봐라 이젠
내가 대구의 자랑 새 시대 새로운 바람
대구의 과거이자 현재 그리고 미래

[chorus: 정국, 진, 모든]
come to ma city
잘 봐 주길 바래
know how to party
날 키워준 city
그래 babe babe 이게 나의 city city
welcome to ma city

[hook: 랩몬스터]
한참을 달렸네
나 다시 또 한참을 달렸네
yeah i'll be ridin' and i'll be dyin’
in ma city
ma city, ma city yeah

[outro]
la la la la la la la la
la la la la la la la la
어디 살건 어디 있건
ma city city
ma city ma city yeah yeah

"
49,save-me,"

방탄소년단의 save me 가사

난 숨쉬고 싶어 이 밤이 싫어
이젠 깨고 싶어 꿈속이 싫어
내 안에 갇혀서 난 죽어있어
don’t wanna be lonely
just wanna be yours

왜 이리 깜깜한 건지
니가 없는 이 곳은
위험하잖아 망가진 내 모습
구해줘 날 나도 날 잡을 수 없어

내 심장소릴 들어봐
제멋대로 널 부르잖아

이 까만 어둠 속에서
너는 이렇게 빛나니까

그 손을 내밀어줘 save me save me
i need your love before i fall fall
그 손을 내밀어줘 save me save me
i need your love before i fall fall
그 손을 내밀어줘 save me save me
그 손을 내밀어줘 save me save me
save me save me

오늘따라 달이 빛나 내 기억 속의 빈칸
날 삼켜버린 이 lunatic
please save me tonight
please save me tonight
please save me tonight
이 치기 어린 광기 속
나를 구원해줄 이 밤

난 알았지 너란 구원이
내 삶의 일부며 아픔을
감싸줄 유일한 손길
the best of me 난 너밖에 없지
나 다시 웃을 수 있도록 더 높여줘
니 목소릴
play on

내 심장소릴 들어봐
제멋대로 널 부르잖아

이 까만 어둠 속에서
너는 이렇게 빛나니까

그 손을 내밀어줘 save me save me
i need your love before i fall fall
그 손을 내밀어줘 save me save me
i need your love before i fall fall
그 손을 내밀어줘 save me save me
그 손을 내밀어줘 save me save me

고마워 내가 나이게 해줘서
이 내가 날게 해줘서
이런 내게 날갤 줘서
꼬깃하던 날 개 줘서
답답하던 날 깨줘서
꿈 속에만 살던 날 깨워줘서
널 생각하면 날 개어서
슬픔 따윈 나 개 줬어
thank you 우리가 돼 줘서

그 손을 내밀어줘 save me save me
i need your love before i fall fall
그 손을 내밀어줘 save me save me
i need your love before i fall fall

"
50,epilogue-young-forever,"

방탄소년단의 epilogue: young forever 가사

막이 내리고 나는 숨이 차
복잡해진 마음, 숨을 내쉰다
오늘 뭐 실수는 없었었나
관객들의 표정은 어땠던가
그래도 행복해 난 이런 내가 돼서
누군가를 소리 지르게 만들 수가 있어서
채 가시지 않은 여운들을 품에 안고
아직도 더운 텅 빈 무대에 섰을 때
더운 텅 빈 무대에 섰을 때
괜한 공허함에 난 겁을 내
복잡한 감정 속에서 삶의 사선 위에서
괜시리 난 더 무딘 척을 해
처음도 아닌데 익숙해질 법한데
숨기려 해도 그게 안돼
텅 빈 무대가 식어갈 때쯤
빈 객석을 뒤로하네

지금 날 위로하네 완벽한 세상은
없다고 자신에게 말해 난
점점 날 비워가네 언제까지 내 것일
순 없어 큰 박수갈채가
이런 내게 말을 해, 뻔뻔히
니 목소릴 높여 더 멀리
영원한 관객은 없대도
난 노래할 거야
오늘의 나로 영원하고파
영원히 소년이고 싶어 난 aah

forever we are young
나리는 꽃잎 비 사이로
헤매어 달리는 이 미로
forever we are young
넘어져 다치고 아파도
끝없이 달리네 꿈을 향해

forever ever ever ever
(꿈, 희망, 전진, 전진)
forever ever ever we are young

forever ever ever ever
(꿈, 희망, 전진, 전진)
forever ever ever we are young

forever we are young
나리는 꽃잎 비 사이로
헤매어 달리는 이 미로
forever we are young
넘어져 다치고 아파도
끝없이 달리네 꿈을 향해

forever we are young
나리는 꽃잎 비 사이로
헤매어 달리네 이 미로
forever we are young
넘어져 다치고 아파도
끝없이 달리네 꿈을 향해

"
51,converse-high,"

방탄소년단의 converse high 가사

[intro: rm]
너의 컨버스하이
너의 컨버스하이
너의 컨버스하이
컨버스하이

[chorus: jungkook, jimin]
너의 컨버스하이에 꽂혔나 봐
별 수 없나 봐 나는 wo
너의 컨버스하이에 꽂혔나 봐
너무 좋아 다 자꾸 wo

[verse 1: rm]
내게 하루만 시간이 있다면 난
컨버스하이 만든 사람을 만날 거야
그리곤 말하겠지 당신이 이 세상을 구했어
넌 저 여자들을 다시 태어나게 한 거야
f your chanel f your alexander mcqueen
f your raf simons 일단 이리 와서 check it
10만원이면 두 켤레를 사 넌 내가 원하는 걸 알지
흰 티에 청 반바지 빨간 컨버스하이 that’s it

[verse 2: j-hope]
alright 빨주노초파남보
니 발에 무지개는 shot like 람보
날 저격해 탕탕 shout out wow wow
니 몸매와 함께면 더 하악하악
컨 taxi 컨 cycle 컨 subway
no thanks 난 컨 bus 타고 부릉부릉
저 하늘 별보단 오늘은 니 신발의 별을 볼래
하하 다 남준이 몰래

[pre-chorus: v, jimin]
스치면 인연 스며들면 사랑
이라고 누가 말했었는데
넌 아예 내게 물들어버렸나
니가 좋아 그래도 컨버스로우는 신지 마

[chorus: jungkook, jin]
너의 컨버스하이에 꽂혔나 봐
별 수 없나 봐 나는 wo
너의 컨버스하이에 꽂혔나 봐
너무 좋아 다 자꾸 wo

[hook: all, jungkook]
너의 컨버스하이
i really really want yo
컨버스하이
i really really like yo
컨버스하이
i really really need yo
컨버스하이 컨버스하이

[verse 2: suga]
컨버스 컨버스 i really hate a 컨버스
화려한 니 겉모습에는 말야 검정스타킹에
아찔한 하이힐 그래 그것은 사기야
근데 더 어울리는 것은 조던 numbers
ha 모르겠니 컨버스는 니 매력을 죽이는 옥의 티
아무튼 날 만날 때는 컨버스를 신지마
무엇보다 벗기가 무척이나 힘들잖아

[pre-chorus: jungkook, jin]
스치면 인연 스며들면 사랑
이라고 누가 말했었는데
넌 아예 내게 물들어버렸나
니가 좋아 그래도 컨버스로우는 신지 마

[chorus: jungkook, v]
너의 컨버스하이에 꽂혔나 봐
별 수 없나 봐 나는 wo
너의 컨버스하이에 꽂혔나 봐
너무 좋아 다 자꾸 wo

[hook: all, jungkook]
너의 컨버스하이
i really really want yo
컨버스하이
i really really like yo
컨버스하이
i really really need yo
컨버스하이 컨버스하이

[outro: all, jungkook, rm]
너의 컨버스하이
i really really want yo
컨버스하이
i really really like yo
컨버스하이
i really really need yo
컨버스하이 컨버스하이

converse high

"
52,butterfly,"

방탄소년단의 butterfly 가사

[verse 1: jungkook]
아무것도 생각하지 마
넌 아무 말도 꺼내지도 마
그냥 내게 웃어줘

[v]
난 아직도 믿기지가 않아
이 모든 게 다 꿈인 것 같아
사라지려 하지마

[pre-chorus: jungkook]
is it true? is it true?
you, you
너무 아름다워 두려워

[jimin]
untrue, untrue
you, you, you

[refrain: jungkook]
곁에 머물러줄래
내게 약속해줄래
손 대면 날아갈까 부서질까
겁나 겁나 겁나

[jimin]
시간을 멈출래
이 순간이 지나면
없었던 일이 될까 널 잃을까
겁나 겁나 겁나

[chorus]
butterfly, like a butterfly
마치 butterfly, bu-butterfly 처럼
butterfly, like a butterfly
마치 butterfly, bu-butterfly 처럼

[verse 2: suga]
넌 마치 butterfly
멀리서 훔쳐봐 손 닿으면 널 잃을까
이 칠흑 같은 어둠 속 날 밝히는 나비효과
니 작은 손짓 한 번에 현실을 잊어 난

[verse 3: j-hope]
살며시 쓰다듬는 바람 같아
살포시 표류하는 먼지 같아
넌 거기 있지만 왠지 닿지 않아 stop
꿈 같은 넌 내게 butterfly, high

[pre-chorus: jin]
untrue untrue
you you you

[refrain: jungkook]
곁에 머물러줄래
내게 약속해줄래
손 대면 날아갈까 부서질까
겁나 겁나 겁나

[v]
시간을 멈출래
이 순간이 지나면
없었던 일이 될까 널 잃을까
겁나 겁나 겁나

[bridge: rap monster]
심장은 메마른 소리를 내
꿈인지 현실인지 알 수 없네
나의 해변의 카프카여
저기 숲으로 가진 말아줘
내 마음은 아직 너 위에 부서져
조각조각 까맣게 녹아 흘러
(난 그냥 이대로 증발하고 싶어)
내 사랑은 영원인 걸
it’s all free for you baby

[refrain: jungkook]
곁에 머물러줄래
내게 약속해줄래
손 대면 날아갈까 부서질까
겁나 겁나 겁나

[v]
시간을 멈출래
이 순간이 지나면
없었던 일이 될까 널 잃을까
겁나 겁나 겁나

[chorus: jimin]
butterfly, like a butterfly
마치 butterfly, bu butterfly 처럼

[jin]
butterfly, like a butterfly
마치 butterfly, bu butterfly 처럼

"
53,i-need-u-urban-mix,"

방탄소년단의 i need u (urban mix) 가사

[intro]
fall (everything)
fall (everything)
fall (everything)
흩어지네
fall (everything)
fall (everything)
fall (everything)
떨어지네

[verse 1]
너 땜에 나 이렇게 망가져
그만할래 이제 너 안 가져
못하겠어 뭣 같아서
제발 핑계 같은 건 삼가줘

[verse 2]
니가 나한테 이럼 안 돼
니가 한 모든 말은 안대
진실을 가리고 날 찢어
날 찍어 나 미쳐 다 싫어
전부 가져가 난 니가 그냥 미워

[verse 3]
but you’re my everything (you’re my)
everything (you’re my)
everything (you’re my)
제발 좀 꺼져 huh
미안해 (i hate u)
사랑해 (i hate u)
용서해

[chorus]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

[verse 4]
it goes round & round 나 왜 자꾸 돌아오지
i go down & down 이쯤 되면 내가 바보지
나 무슨 짓을 해봐도 어쩔 수가 없다고
분명 내 심장, 내 마음, 내 가슴인데
왜 말을 안 듣냐고
또 혼잣말하네 (또 혼잣말하네)
또 혼잣말하네 (또 혼잣말하네)
넌 아무 말 안 해 아 제발 내가 잘할게
하늘은 또 파랗게 (하늘은 또 파랗게)

[verse 5]
하늘이 파래서 햇살이 빛나서
내 눈물이 더 잘 보이나 봐
왜 나는 너인지 왜 하필 너인지
왜 너를 떠날 수가 없는지

[chorus]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

[bridge]
girl 차라리 차라리 헤어지자고 해줘
girl 사랑이 사랑이 아니었다고 해줘
내겐 그럴 용기가 없어
내게 마지막 선물을 줘
더는 돌아갈 수 없도록

[verse 6]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해

[outro]
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

"
54,i-need-u-remix,"

방탄소년단의 i need u (remix) 가사

[intro]
fall (everything)
fall (everything)
fall (everything)
흩어지네
fall (everything)
fall (everything)
fall (everything)
떨어지네

[verse 1]
너 땜에 나 이렇게 망가져
그만할래 이제 너 안 가져
못하겠어 뭣 같아서
제발 핑계 같은 건 삼가줘

[verse 2]
니가 나한테 이럼 안 돼
니가 한 모든 말은 안대
진실을 가리고 날 찢어
날 찍어 나 미쳐 다 싫어
전부 가져가 난 니가 그냥 미워

[verse 3]
but you’re my everything (you’re my)
everything (you’re my)
everything (you’re my)
제발 좀 꺼져 huh
미안해 (i hate u)
사랑해 (i hate u)
용서해

[chorus]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

[verse 4]
it goes round & round 나 왜 자꾸 돌아오지
i go down & down 이쯤 되면 내가 바보지
나 무슨 짓을 해봐도 어쩔 수가 없다고
분명 내 심장, 내 마음, 내 가슴인데
왜 말을 안 듣냐고
또 혼잣말하네 (또 혼잣말하네)
또 혼잣말하네 (또 혼잣말하네)
넌 아무 말 안 해 아 제발 내가 잘할게
하늘은 또 파랗게 (하늘은 또 파랗게)

[verse 5]
하늘이 파래서 햇살이 빛나서
내 눈물이 더 잘 보이나 봐
왜 나는 너인지 왜 하필 너인지
왜 너를 떠날 수가 없는지

[chorus]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

[bridge]
girl 차라리 차라리 헤어지자고 해줘
girl 사랑이 사랑이 아니었다고 해줘
내겐 그럴 용기가 없어
내게 마지막 선물을 줘
더는 돌아갈 수 없도록

[verse 6]
i need you girl
왜 혼자 사랑하고 혼자서만 이별해
i need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해

[outro]
i need you girl 넌 아름다워
i need you girl 너무 차가워
i need you girl (i need you girl)
i need you girl, i need you girl

"
55,run-ballad-mix,"

방탄소년단의 run (ballad mix) 가사

넌 내 하나뿐인 태양 세상에 딱 하나
널 향해 피었지만 난 자꾸 목말라
너무 늦었어 늦었어 너 없이 살 순 없어
가지가 말라도 더 힘껏 손을 뻗어

손 뻗어봤자 금세
깨버릴 꿈 꿈 꿈
미칠 듯 달려도
또 제자리일 뿐 뿐 뿐
그냥 날 태워줘 그래 더 밀쳐내줘
이건 사랑에 미친 멍청이의 뜀박질

더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까

다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해

다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해

(run)
don’t tell me bye bye
(run)
you make me cry cry
(run)
love is a lie lie
don’t tell me, don’t tell me
don’t tell me bye bye

다 끝난 거라는데 난 멈출 수가 없네
땀인지 눈물인지 나 더는 분간 못해 oh
내 발가벗은 사랑도 거친 태풍 바람도
나를 더 뛰게만 해 내 심장과 함께

더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까

다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해

다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해

추억들이 마른 꽃잎처럼
산산이 부서져가
내 손 끝에서 내 발 밑에서
달려가는 네 등 뒤로
마치 나비를 쫓듯 꿈 속을 헤매듯
너의 흔적을 따라가
길을 알려줘 날 좀 멈춰줘
[정/지] 날 숨쉬게 해줘

다시 run run run 난 멈출 수가 없어
또 run run run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해

다시 run run run 넘어져도 괜찮아
또 run run run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해

(run)
don’t tell me bye bye
(run)
you make me cry cry
(run)
love is a lie lie
don’t tell me, don’t tell me
don’t tell me bye bye

"
56,hold-me-tight,"

방탄소년단의 잡아줘 가사

[verse 1: rm]
술잔을 비우니 그리움이 차는구나
그냥 다 지고 볼 걸 왜 난 따지고 봤을까
길가에 버려진 쓰레기봉투까지도 바람에 쓸쓸한 소리를 내
나의 백지에 널 좀 덧칠했을 뿐인데
정신 차려보니 이미 한 폭의 그림이 돼
너와 난 핸드폰 떨어지면 고장 날 걸 너도 알잖아
너의 체취만이 날 온전하게 해
어서 날 안아

[pre-chorus: suga, jungkook]
오직 너 하나만 보여
나 오직 너 밖엔 안보여
봐 공정하지 공평하지 너한테 빼곤 다
이젠 단 하루도 너 없이는 please

[chorus: v, jimin]
꽉 잡아줘 날 안아줘
can you trust me, can you trust me, can you trust me
꽉 끌어안아줘
꽉 잡아줘 날 안아줘
can you trust me, can you trust me
제발 제발 제발 끌어안아줘

[post-chorus: jungkook, jin, jimin]
여전히 너에게선 빛이나
여전히 향기 나는 꽃 같아
이제 나를 믿어줘 다시 나를 잡아줘
너를 느낄 수 있게 나를 끌어안아줘

너 없인 숨을 쉴 수 없어 난
너 없인 아무것도 아냐 난
닫힌 맘을 열어줘 내 심장을 적셔줘
너를 느낄 수 있게 나를 끌어안아줘

[verse 2: j-hope]
너의 품, 너의 온기, 너의 마음
다시 보고 싶다고 빌어
지금 이 순간 따스한 꽃 향기 바람도
구름 한 점 없이 맑은 저기 하늘도
다 모든 게 차갑고 저 맑은 하늘도 다 어두워
너 빼면 시체인 내가 무슨 숨을 쉬어
아파 나 항상 cry cry cry
나 미치고, 너 없이 지치고
니 생각 수시로
다 미 미워, 매일이 시 싫어
날 울려, 링딩동
기회가 있다면 널 잡아
나 달려, 시작해 count down
장미 같은 니 품에 찔릴 각오로 다시 널 안아

[pre-chorus: suga, jimin]
오직 너 하나만 보여
나 오직 너 밖엔 안보여
봐 공정하지 공평하지 너한테 빼곤 다
이젠 단 하루도 너 없이는 please

[chorus: jungkook, jin]
꽉 잡아줘 날 안아줘
can you trust me, can you trust me, can you trust me
꽉 끌어안아줘
꽉 잡아줘 날 안아줘
can you trust me, can you trust me
제발 제발 제발 끌어안아줘

[bridge: suga]
차가워진 니 표정이 말 대신 모든 걸 대변해
이별이 밀물처럼 내게 떠밀려오는 걸 대면해
곧 마지막이란 걸 알지만 널 놓아줄 수는 없는걸
말하지 마 떠나지 마 조용히 나를 안아줘 girl

[chorus: jimin, v]
날 잡아줘 날 안아줘 꽉 안아줘
trust me, trust me, trust me
꽉 잡아줘 날 안아줘 안아줘
can you trust me, can you trust me
제발 제발 제발 끌어안아줘

[post-chorus: jungkook, jimin]
여전히 너에게선 빛이나
여전히 향기 나는 꽃 같아
이제 나를 믿어줘 다시 나를 잡아줘
너를 느낄 수 있게 나를 끌어안아줘

"
57,autumn-leaves,"

방탄소년단의 고엽 가사

[verse 1: 진, 정국]
떨어져 날리는 저기 낙엽처럼
힘없이 스러져만 가 내 사랑이
니 맘이 멀어져만 가 널 잡을 수 없어
더 더 더 잡을 수 없어 난
더 붙들 수 없어 yeah

[verse 2: 슈가]
저기 저 위태로워 보이는 낙엽은
우리를 보는 것 같아서
손이 닿으면 단숨에라도
바스라질 것만 같아서
그저 바라만 봤지 가을의 바람과 같이
어느새 차가워진 말투와 표정
관계는 시들어만 가는 게 보여
가을 하늘처럼 공허한 사이
예전과는 다른 모호한 차이
오늘따라 훨씬 더 조용한 밤
가지 위에 달린 낙엽 한 장
부서지네 끝이란 게 보여
말라가는 고엽
초연해진 마음속의 고요
제발 떨어지지 말아주오
떨어지지 말아줘 바스라지는 고엽

[chorus: 정국, 지민, v]
내 눈을 마주치는 너를 원해
다시 나를 원하는 널 원해
제발 떨어지지 말어
스러지려 하지 말어
never, never fall
멀리 멀리 가지 마

[post-chorus: 정국, 진]
baby you girl 놓지 못하겠는걸
baby you girl 포기 못하겠는걸
떨어지는 낙엽들처럼
이 사랑이 낙엽들처럼
never, never fall
시들어가고 있어

[verse 3: rap monster]
모든 낙엽은 떨어지듯이
영원할 듯하던 모든 건 멀어지듯이
너는 나의 다섯 번째 계절
널 보려 해도 볼 수 없잖아
봐 넌 아직 내겐 푸른색이야
마음은 걷지 않아도 저절로 걸어지네
미련이 빨래처럼 조각조각 널어지네
붉은 추억들만 더러운 내 위에 덜어지네
내 가지를 떨지 않아도 자꾸만 떨어지네
그래 내 사랑은 오르기 위해 떨어지네
가까이 있어도 나의 두 눈은 멀어지네
벌어지네 이렇게 버려지네
추억 속에서 난 또 어려지네

[interlude: v]
never, never fall yeah
never, never fall yeah

[chorus: 정국, 지민, 진]
내 눈을 마주치는 너를 원해
다시 나를 원하는 널 원해
제발 떨어지지 말어
스러지려 하지 말어
never, never fall
멀리 멀리 가지 마

[bridge: v]
왜 난 아직도 너를 포기 못해 난
시들어진 추억을 붙잡고
욕심인 걸까?
지는 계절을 되돌리려 해 돌리려 해

[verse 4: j-hope]
타올라 붉게 활활
다 아름다웠지 우리의 길 위엔
근데 시들어버리고
낙엽은 눈물처럼 내리고
바람이 불고 다 멀어지네 all day
비가 쏟아지고 부서지네
마지막 잎새까지 넌 넌 넌

[chorus: 정국, 지민, v]
내 눈을 마주치는 너를 원해
다시 나를 원하는 널 원해
제발 떨어지지 말어
스러지려 하지 말어
never, never fall
멀리 멀리 가지 마

[post-chorus: v]
baby you girl 놓지 못하겠는걸
baby you girl 포기 못하겠는걸
떨어지는 낙엽들처럼
이 사랑이 낙엽들처럼
never, never fall
시들어가고 있어

[outro: v]
never, never fall
never, never fall

"
