,0,1
42,the-boys,"겁이 나서 시작조차 안 해 봤다면 그댄 투덜대지 마라 좀 (gg) 주저하면 기회는 모두 너를 비켜 가 가슴 펴고 나와 봐라 좀 (t.r.x) bring the boys out yeah you know b-bring the boys out we bring the boys out we bring the boys out, yeah b-bring the boys out 순리에 맞춰 사는 것 넌 길들여져 버렸니? 괜찮니? (get up) 암담한 세상이 그댈 주눅 들게 만드니? (that’s funny) 괜찮니? 그냥 볼 수가 없어 난 부딪히고 깨져도 몇 번이고 일어나 날카롭게 멋지게 일을 내고야 말던 니 야성을 보여 줘 my boy b-bring the boys out girls’ generation make you feel the heat 전 세계가 너를 주목해 b-bring the boys out 위풍도 당당하지 뼛속부터 넌 원래 멋졌어 you know the girls b-b-bring the boys out 흔들리지 말고 그댄 자릴 지켜 원래 전쟁 같은 삶을 사는 인간인걸 너는 왜? (yeah fly high) 벌써 왜? (you fly high) 포기해 oh, 넌 멀었잖아 너의 집념을 보여 줘 지굴 좀 흔들어 줘 모두가 널 볼 수 있게 역사는 새롭게 쓰여지게 될걸 주인공은 바로 너 바로 너 b-bring the boys out girls’ generation make you feel the heat 전 세계가 너를 주목해 b-bring the boys out 위풍도 당당하지 뼛속부터 넌 원래 멋졌어 you know the girls b-b-bring the boys out girls bring the boys out i wanna dance right now 내가 이끌어 줄게 come out 세상 남자들이여 난 no. 1 지혜를 주는 athena, check this out 즐겨 봐라 도전의 설레임 이미 모두 가진 세상의 남자 그대로 쭉 가는 거야 keep up girls’ generation, we don’t stop b-bring the boys out 막혀 버렸던 미래가 안 보였던 미래가 네 눈앞에 펼쳐져 점점 더 완벽한 니 모습에 마치 난 빨려 들 것 같아 my heart 겁이 나서 시작조차 안 해 봤다면 그댄 투덜대지 마라 좀 just bring the boys out 주저하면 기회는 모두 너를 비켜 가 가슴 펴고 나와 봐라 좀 bring the boys out cause the girls bring the boys out girls bring the boys out girls bring the boys out girls bring the boys out girls’ generation make ’em feel the heat 전 세계가 우릴 주목해 b-bring the boys out 세상을 이끌 남자 멋진 여자들 여기 모여라 you know the girls b-b-bring the boys out"
43,oscar,"

[tiffany]
keu gicgi shimjangeul mag cha
teojyeobeorike
[taeyeon]
kwii chijeul -deuthan ha-ihaes
nal-karounde
[jessica]
deul-tteun energizer
keurae nan synchronizer
[seohyun] bollyum deo keuge ollyeobwah
[tiffany] come on, boy
[all] it's twinkle, twinkle up in the sky
[hyoyeon] like o s c a r
[all] ni-ga gidaryeo-on supeo seutom
[hyoyeon] like o s c a r
[seohyun]
da nuni beon-cheok tteuyeot-ji
jeongshineobshi jungdok dwaeht-ji
[all] hey hey hey neon imi nae sone oscar
[yuri]
keu baska modul deopchyeo
da hal-kwiiyeobeoryeo
[sunny]
han biteu biteu millyeowah
at tabeoryeosseo
[yoona]
deul-tteun energizer
keurae nan synchronizer
[tiffany]
jupasu nae-ge majchwobwah
come on, boy
[all] it's twinkle, twinkle up in the sky
[hyoyeon] like o s c a r
[all] ni-ga gidaryeo-on supeo seutom
[hyoyeon] like o s c a r
[sooyoung]
neon nuni busyeo nal bomyeon
kanjeorhi wonhae jukdorok
[all] hey hey hey imi nae sone oscar
[taeyeon]
meomchuji anhko kalppunya
deo meotjin geon tto tae eona nikka
[hyoyeon] ban-chag ban-chag binnaneun geol wonhaesseo oscar
[tiffany] nuga nuga chanranhi binnani? oscar
[jessica] it's twinkling in the sky, in the sky
[yoona]
deul-tteun energizer
keurae nan synchronizer
[tiffany]
bollyum deo keuge ollyeobwah
come on, boy
[all] it's twinkle, twinkle up in the sky
[hyoyeon] like o s c a r
[all] ni-ga gidaryeo-on supeo seutom
[hyoyeon] like o s c a r
[sunny]
da nuni beon-cheok tteuyeot-ji
jeongshineobshi jungdok dwaeht-ji
[all] hey hey hey imi nae sone oscar
it's twinkle, twinkle up in the sky
[hyoyeon] like o s c a r
[all] ni-ga gidaryeo-on supeo seutom
[hyoyeon] like o s c a r
[tiffany]
neon nuni busyeo nal bomyeon
kanjeorhi wonhae jukdaorok
[all] hey hey hey imi nae sone oscar

"
44,sunflower,"

eojjeom geobi manhaseogetjyo neul geureoteut
hangsang geurimja soge sumeo boijil anha eonjena nan ni hangeoreum dwi
ttoreureu nunmuri heulleo tteoreojyeodo geudaen haneulman bone
naneun gureumingayo
*jejarigeoreum neoegero
honja utgo tto na ulgo isseoyo ireoke nan
geuneul sok seulpeun haebaragi
geuraeyo nan neo hanaman geurijyo
dareun goseul baraboneyo wae geunyeoingayo
heunhan sarangyaegi naneun neomu eoryeowo honjamanui sangsanginikka
sareureu danjame ppajyeo nun gameumyeon geudae nae gyeote isseo
kkaego sipji anhayo
jejarigeoreum neoege nan
amugeotdo tto nugudo anijyo hajimanyo
naui gidoga meari doeeo
jeonhaejigil geuttaeman gidaryeoyo
dan haruman naega anin geunyeoga na doel su itdamyeon geureotamyeon nan
nae jeonbureul beoryeoya handa haedo geureol su itdamyeon
*jejarigeoreum neoegero
honja utgo tto na ulgo isseoyo ireoke nan
geuneul sok seulpeun haebaragi
geuraeyo nan neo hanaman geurijyo
jejarigeoreum neoegero
imankeum na
nan aningayo wae geureongayo
honjatmare tto nunmulman heureujyo

"
45,vitamin,"

meosseukhage heullin miso
himeobsi chyeojin du eokkae
geumbangirado ul deutan
neoui moseubeul bwasseo
neodapji anke wae geureoni
na gateun aedo jalsaneunde
cheoeumbuteo jeonbu jaldoemyeon
jaemieobseo
(ja nae sonjapgo)
nunmul kotmul jjatdeon gireotdeon
bameun itgo ijen useo
sumchage dallin neoui jinannari itjanha (geu)
jinsimeun jeoldae baesin an hae
v i t a m i n neol wihan nae jageun seonmulhana
""nan neoui bitamin""
neol eungwonhalge
saranghae
neoui yeoljeongeul mideo
gatabuta geureon malhajin mara
niga wonhaneun ge jinjeong jilliya
ireokungjeoreokung neol heundeuneun mal
sanggwanhaji malgo miraeui neol bwa
haneureul hyanghae useum jitdeon
geu moseube nan banhaesseosseo
haemarkdeon geuttae neoro
doraga jwo
(ja nae sonjapgo)
nunmul kotmul jjatdeon gireotdeon
bameun itgo ijen useo
sumchage dallin neoui jinannari itjanha (geu)
jinsimeun jeoldae baesin an hae
neomeojimyeon eottae
dasi tuk teolgo eussya ireonaja
""nan neoui bitamin""
neol eungwonhalge
saranghae
neoui yeoljeongeul mideo
gatabuta geureon malhajin mara
niga wonhaneun ge jinjeong jilliya
sumi chal ttaen swieoga geurae
neomu geokjeonghajima urin
meon yeohaengui kkeuteseon tto
useul tenikka
(ja nunmul dakkgo)
kkeuteobsi pyeolchyeojin i heomhan
giri neol himdeulge haedo
da gwaenchanha
umcheuryeotdeon nalgaereul dasi jjuk pyeo (oh)
sesangeul jeonbu gajyeoboja
v i t a m i n neol wihan nae jageun
seonmulhana
nan hangsang ne pyeon ""kkok gieokhaejwo""
saranghae ""naneun neoui bitamin""

"
46,run-devil-run,[jessica] 똑바로 해 넌 정말 bad boy 사랑보단 호기심뿐 [yuri] 그 동안 난 너 땜에 깜빡 속아서 넘어간거야 [yoona] 넌 재미없어 매너 없어 넌 devil devil 넌 넌 [taeyeon] 네 핸드폰 수많은 남잔 한 글자만 바꾼 여자 [tiffany] 내 코까지 역겨운 perfume 누구 건지 설명해봐 [sooyoung] 넌 나 몰래 누굴 만나는 끔찍한 그 버릇 못 고쳤니 [hyoyeon] 뛰어 봐도 손바닥 안인걸 [all] you better run run run run run [sunny] 더는 못 봐 걷어차 줄래 [all] you better run run run run run [seohyun] 날 붙잡아도 관심 꺼둘래 hey [taeyeon] 더 멋진 내가 되는 날 갚아주겠어 잊지 마 [all] you better run run run run run [hyoyeon] 딱 걸렸어 약 올렸어 run devil devil run run [seohyun] 내 곁에서 살며시 흘깃 다른 여잘 꼭 훑어봐 [tiffany] 나 없을 땐 넌 super playboy 고개 들어 대답해봐 [yuri] 넌 재미없어 매너 없어 넌 devil devil 넌 넌 [all] you better run run run run run [yoona] 더는 못 봐 걷어차 줄래 [all] you better run run run run run [sunny] 날 붙잡아도 관심 꺼둘래 hey [jessica] 더 멋진 내가 되는 날 갚아주겠어 잊지 마 [all] you better run run run run run [tiffany] 딱 걸렸어 약 올렸어 run devil devil run run [taeyeon] 넌 재미없어 매너 없어 run devil devil run run [sunny] 얘 나 같은 애 어디도 없어 [hyoyeon] 잔머리 굴려서 실망했어 [sunny] 난 걔네들 보다 더 대단해 [hyoyeon] 너 그렇게 커서 뭐 될래 [taeyeon] 까불지 말랬지 [sooyoung] 널 사랑해 줄 때 잘 하랬지 [all] you better run run run run run [yuri] 더는 못 봐 걷어차 줄래 [all] you better run run run run run [sooyoung] 날 붙잡아도 관심 꺼둘래 hey [seohyun] 더 멋진 내가 되는 날 갚아주겠어 잊지 마 [all] you better run run run run run [jessica] 이 넓은 세상 반은 남자 너 하나 빠져봤자 [taeyeon] 꼭 나만 봐줄 멋진 남자 난 기다릴래 혼자
47,talk-to-me,"

커피 한 잔 어때요?
무슨 말을 하고 싶나요?
저 석양을 담은 그 두 눈이
날 설레이게 해
어떤 커피가 좋아요?
난 더 그댈 알고 싶은데
나의 마음속의 그대는 달콤한 caramel
그대와 나란히
발 모양을 맞춰 걸으면
내 귓가에 그대 목소린 마치 솜사탕

머리 위로 저 달이
속삭이듯 내게 말해요
이미 마음속의 그대는 달콤한 caramel

그대와 나 둘이서
발 모양을 맞춰 걸으면
내 귓가에 그대 목소린
부드런 ice cream

커피 한 잔 어때요?
무슨 말을 하려 하나요?
나 자꾸 두근거려요
oh 말 좀 해봐요

oh just talk to me~
oh baby baby baby talk to me

"
48,stick-wit-u,"

어젯밤 꿈속에 널 봤어
눈부신 얼굴에 멋진 몸매
내 style인걸
또렷한 니 얼굴 니 표정
깨어나서도 생각이 나 go
이끌려 가까이 왠지 느껴져
기대 없이 나갔던 그 소개팅
꿈에서 나타난 니가 나왔어
세상은 slow motion

oh oh, oh oh 넌 잡혔어
너를 갖겠어 조금씩 내게로 와
oh oh, oh oh 더 가까이
우리 둘이서 무조건 해피엔딩

우연히 길에서 널 봤어
귀여운 눈빛에 키가 큰 넌
내 style인걸
또렷한 니 얼굴 니 표정
집에 와서도 생각이 나 go

이끌려 가까이 왠지 느껴져
친구와 약속했던 그 길에서
어디서 봤던 니가 스쳐 지나가
세상은 slow motion

oh oh, oh oh 넌 잡혔어
너를 갖겠어 조금씩 내게로 와
oh oh, oh oh 더 가까이
우리 둘이서 무조건 해피엔딩

서로 원하는 걸 난 알았어
우린 자석 같으니까
서로 당기는 걸 난 알았어
우린 자석 같으니까

나의 매력에 넌 빠졌어
baby i know you
이젠 벗어날 수 없는걸
baby i love you

oh oh, oh oh 넌 잡혔어
꿈을 꾸듯이 잠들며 내게로 와
oh oh, oh oh 더 가까이
내게 다가와 사랑해 줘 just get on

oh oh, oh oh 넌 잡혔어
너를 갖겠어 조금씩 내게로 와
oh oh, oh oh 더 가까이
우리 둘이서 무조건 해피엔딩

"
49,catch-me-if-you-can,"[verse 1] (did it) 서툰 말보단 (did it) 네 행동만이 (did it) 나는 믿겨져 (did it) 지식보다도 (did it) 의식들만이 (did it) 나를 움직여 [pre-chorus] 첫 눈에 반한 듯이 나를 빤히 보는 널 난 쉽게 받아 줄 수 없지 일분일초 쉬지 않고 맘 변하는 날 넌 안절부절 못하겠지 [chorus] 멈추지 않아 한계를 지나 속도를 높여 i’ve got a feeling 나도 내 맘 잡을 수 없어 새로운 나야 i’m going to find my heart, my heart, my heart i’m going to find my heart, my heart, my heart catch me if you can catch me if you can catch me if you can [verse 2] 언젠가 왔던 이 곳 언젠가 그렸던 꿈 언젠가 스쳐간 너 이제 같은 곳에 난 없어 같은 꿈도 없어 똑같은 넌 없어 [pre-chorus] 네 앞에서 얘기하던 내가 아니야 더 달라지는 나를 원해? 일분일초 새롭잖아 나를 지켜봐 여자는 계속 변하거든 [chorus] 멈추지 않아 한계를 지나 달라진 날 봐 i’ve got a feeling 어느 샌가 지금도 벌써 새로운 과거 i’m going to find my heart, my heart, my heart i’m going to find my heart, my heart, my heart catch me if you can catch me if you can catch me if you can [bridge] 태양보다 뜨겁게 널 비추는 나를 봐 꿈처럼 스치는 my soul, dancing in the real life [chorus] 멈출 수 없어 i’ve got a feeling ha~ i’m going to find my heart my heart, my heart (my heart) i’m going to find my heart my heart, my heart (i’m going to find my heart) catch me if you can catch me if you can catch me if you can catch me if you can catch me if you can"
50,way-to-go,"

[seohyun] himeulnaerago marhaejullae
geu nuneul banjagyeo neol ireukyeojullae
[jessica] saramdeureun modu wonhaji
deo ppalli deo mani
oh nan pyeongbeomhan sonyeo ingeol

[yoona] barameun jayurounde
[sooyoung] moreugesseo dadeureodironji

[all] hajiman himeullae imankeum watjana
igeotjjeumeun jeongmal byeolgeo anya
sesangeul dwijibja ha!
domuji al su eomneun geoppunin
bokjabhani jiguga jaeminneun
geu iyuneun hana

[tiffany] yes it's you

[sunny] saranghandago marhaejullae
jichin neol gamssago hamkke useojullae
[taeyeon] saramdeureun modu wonhaji
deo ppalli deo mani
oh nan pyeongbeomhan sonyeo ingeol

[yuri] haneureun jeorido parande
[hyoyeon] moreugesseo dadeureodiro ga

[all] hajiman himeullae imankeum watjana
igeotjjeumeun jeongmal byeolgeo anya
sesangeul dwijibja ha!
domuji al su eomneun geoppunin
bokjabhani jiguga jaeminneun
geu iyuneun hana

[yoona] baro neo

[jessica/tiffany] i like just the way you are
you set me free
[tiffany] set me free my boy

[all] niga natanan dwi ([jessica] i've been changed)
modeun ge dallajyeosseo
[jessica] ijebuteo dashi shijakhae
[all] jowasseo

[all] himeullae imankeum watjana
igeotjjeumeun jeongmal byeolgeo anya
sesangeul dwijibhyeosseo
domuji al su eomneun geoppunin
bokjabhani jiguga jaeminneun
geu iyuneun hana

[taeyeon] yes it's you, ooh
ready for your love ([all] jeongmal byeolgeo anya)
ooh

[all] domuji al su eomneun geoppunin
bokjabhani jiguga jaeminneun
geu iyuneun hana
baro neo

"
51,boyfriend,"

[jessica] give it to me!

[jessica/tiffany] so many boys wanna give it to me
but i want you boy, give it to me
cause i'm so ready boy, give it to me
so many boys wanna give it to me
but i want you boy, give it to me
cause i'm so ready boy, give it to me

[taeyeon] sumanheun namjadeurui siseon hanmome da badado
[seohyun] neo animyeon andwae gwansimjocha eobseo
[jessica] hajiman niapeman seomyeon sosimjaengi doeneunji (wae ireoji)

[seohyun] gwansimeomneun cheok waemyeonhaneun naengjeonghan maltu ([jessica] miwo~)
[sunny] niga mwonde twinggyeo, giga makhyeo miwo
[tiffany] hajiman deo kkeullyeo jakku ni saenggangmanna oh~
[taeyeon] eonjengan naui

[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[yuri] jakkuman twinggyeo
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[sunny] neon naekkeoya naekkeo naekkeo
[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[seohyun] gidaryeojulge
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[taeyeon] nigamwonde apeugehae

[sunny] chakhan naui mommae, beuirain eolguldo
[hyoyeon] neon gwansim eomnabwa, neon gwansim eomnabwa
[sooyoung] tibie yeonyeindeul cheoreom meorido saero haesseo
[tiffany] like tv stars ([jessica] yeah~)

[jessica] dareun namjadeurui siseon da pillyoeobseo
[yoona] naneun neoman isseumyeon dwae, neoman isseumyeon dwae
[seohyun] jakku pihaji malgo ijen soljikhaejyeobwa ([tiffany] oh~)
[seohyun/taeyeon] eonjengan naui

[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[tiffany] jakkuman twinggyeo
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[jessica] neon naekkeoya naekkeo naekkeo
[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[hyoyeon] gidaryeojulge
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[sooyoung] nigamwonde apeugehae ([taeyeon] naereul peugehae)

[jessica] oh oh~ nal aetae uljima
[taeyeon] soljikhi malhaebwa ([sunny] hoo~ ooh~)
[tiffany] i wanna be your love
[taeyeon] nan neo animyeon andwae!

[yoona/hyoyeon] jakkutwinggineun niga miwo niga miwo
jakkutwinggineun niga miwo niga miwo ([jessica] oh woah~)
jakkutwinggineun niga miwo niga miwo ([jessica] yeah~)
[sooyoung] jakkutwinggineun niga joha niga joha

[taeyeon] i want you now~
[yuri] wae jakku twinggyeo, neo jeongmal miwo
[sunny] naenun pihajiman malgo ttokbaro chyeodabwa ([jessica] look at me baby!)
[tiffany] jeongmal neo ireolgeoya wae jakku moreuncheokhae
[jessica] and i know you'll be mine~

[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[yuri] jakkuman twinggyeo
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[sunny] neon naekkeoya naekkeo naekkeo ([taeyeon] waiting for you~)
[all/sooyoung] boyfriend~ [hyoyeon] ah ah ([tiffany] oh oh~)
[seohyun] gidaryeojulge ([tiffany] gidaryeojulge~)
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[taeyeon] nigamwonde apeugehae ([taeyeon] eonjengan naui)

[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[tiffany] jakkuman twinggyeo ([jessica] looking for you, boy~)
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[jessica] neon naekkeoya naekkeo naekkeo ([tiffany] for you, for you~)
[all/sooyoung] boyfriend~ [hyoyeon] ah ah
[hyoyeon] gidaryeojulge ([taeyeon] i'll be waiting for you! ~)
[all/sooyoung] naui boyfriend~ [hyoyeon] ah ah ah
[sooyoung] nigamwonde apeugehae

[jessica/tiffany] so many boys wanna give it to me ([yuri] oh baby)
but i want you boy, give it to me
cause i'm so ready boy, give it to me ([taeyeon] oh be my baby, baby)
so many boys wanna give it to me
but i want you boy, give it to me
cause i'm so ready boy, give it to me

[taeyeon] eonjengan naui
[all/sooyoung] boyfriend~ ([taeyeon] ooh baby)
[all/sooyoung] boyfriend~ ([jessica] be my boy)
[all/sooyoung] boyfriend~ ([tiffany] boyfriend~)
[all/sooyoung] naui boyfriend~
[taeyeon] eonjengan naui boyfriend~

"
